,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,116369825983,Альфа-Банк,"Большая Конюшенная ул., 19/8, Санкт-Петербург",,,,59.938631,30.323037,"4,2",,
1,23326474020,Альфа-Банк,"7-я линия Васильевского острова, 54, Санкт-Петербург",,,,59.943616,30.277564,"4,2",,
2,70312479388,Альфа-Банк,"Санкт-Петербургский просп., 29, Петергоф",,,,59.879019,29.917645,"4,3",,
3,149084420390,Альфа-Банк,"Московский просп., 192-194, Санкт-Петербург",,,,59.863365,30.321599,"4,3",,
4,156216472392,Альфа-Банк,"Европейский просп., 8, Кудрово",,,,59.900792,30.512752,"4,1",,
5,1002389822,Альфа-Банк,"Лиговский просп., 73, Санкт-Петербург",,,,59.925737,30.357074,"4,2",,
6,1721010044,Альфа-Банк,"Дачный просп., 17, корп. 3, Санкт-Петербург",,,,59.843910,30.249491,"4,2",,
7,168649361395,Альфа-Банк,"Малый просп. Петроградской стороны, 87, Санкт-Петербург",,,,59.966872,30.308034,"4,4",,
8,233849538090,Альфа-Банк,"Фурштатская ул., 40, Санкт-Петербург",,,,59.945387,30.360838,"4,3",,
9,147486959671,Альфа-Банк,"просп. Большевиков, 2Б, Санкт-Петербург",,,,59.919355,30.472499,"4,3",,
10,114955861641,Альфа-Банк,"Ленинский просп., 130/6, Санкт-Петербург",,,,59.852294,30.271123,"4,3",,
11,106303811229,Альфа-Банк,"Московский просп., 94, Санкт-Петербург",,,,59.901743,30.319515,"4,3",,
12,1217113671,Альфа-Банк,"ул. Академика Лебедева, 31, корп. 2, Санкт-Петербург",,,,59.958999,30.354011,"4,2",,
13,29393631748,Альфа-Банк,"Каменноостровский просп., 41, Санкт-Петербург",,,,59.968308,30.309508,"4,2",,
14,28477128015,Альфа-Банк,"Средний просп. Васильевского острова, 33, Санкт-Петербург",,,,59.943034,30.277429,"4,7",,
15,61843499886,Альфа-Банк,"просп. Стачек, 47Е, Санкт-Петербург",,,,59.880523,30.260415,"4,3",,
16,145369459040,Альфа-Банк,"ул. Полярников, 6, Санкт-Петербург",,,,59.876337,30.438102,"4,4",,
17,150890656386,Альфа-Банк,"ул. Савушкина, 127, Санкт-Петербург",,,,59.987303,30.219281,"4,4",,
18,110155439929,Альфа-Банк,"просп. Науки, 14, корп. 1, Санкт-Петербург",,,,60.012229,30.402942,"4,2",,
19,213436423192,Альфа-Банк,"Комендантский просп., 13, корп. 1, Санкт-Петербург",,,,60.009049,30.259778,"4,4",,
20,241500614569,Альфа-Банк,"Бухарестская ул., 74, корп. 3, Санкт-Петербург",,,,59.871346,30.381625,"4,3",,
21,38545066257,Альфа-Банк,"просп. Тореза, 9, Санкт-Петербург",,,,60.000263,30.364081,"4,6",,
22,217503515137,Альфа-Банк,"Дунайский просп., 31, корп. 1, Санкт-Петербург",,,,59.834809,30.383628,"4,3",,
23,1047989075,Альфа-Банк,"Новочеркасский просп., 43/17, Санкт-Петербург",,,,59.928217,30.411260,"4,3",,
24,104806149902,Альфа-Банк,"просп. Энгельса, 139/21, Санкт-Петербург",,,,60.051499,30.335119,"4,2",,
25,88699231578,Альфа-Банк,"просп. Просвещения, 84, корп. 1, Санкт-Петербург",,,,60.036830,30.415554,"4,2",,
26,94867480539,Альфа-Банк,"бул. Менделеева, 11, корп. 1, Мурино",,,,60.052645,30.431292,"4,2",,
27,240697104736,Альфа-Банк,"Коломяжский просп., 15, корп. 2, Санкт-Петербург",,,,60.001523,30.299438,"4,3",,
28,128302706783,Альфа-Банк,"просп. Большевиков, 21, Санкт-Петербург",,,,59.905154,30.483009,"4,2",,
