,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,172085389551,Альфа-Банк,"ул. Молодцова, 7, корп. 2, Сертолово",,,,60.142294,30.213774,,,
1,1096550179,Альфа-Банк,"Новосмоленская наб., 1Б, Санкт-Петербург",,,,59.949231,30.229271,,,
2,1440741699,Альфа-Банк,"ул. Савушкина, 127, Санкт-Петербург",,,,59.987303,30.219281,,,
3,1732008921,Альфа-Банк,"Богатырский просп., 42, Санкт-Петербург",,,,60.002899,30.228471,,,
4,170279792377,Альфа-Банк,"Малый просп. Васильевского острова, 88, корп. 2, Санкт-Петербург",,,,59.938748,30.229162,,,
5,237600968559,Альфа-Банк,"ул. Савушкина, 141, Санкт-Петербург",,,,59.990785,30.205900,,,
6,69596894212,Альфа-Банк,"ул. Оптиков, 3, Санкт-Петербург",,,,59.997150,30.248971,,,
7,1684953262,Альфа-Банк,"ул. Савушкина, 112, Санкт-Петербург",,,,59.984602,30.226117,,,
8,115265122093,Альфа-Банк,"Парашютная ул., 60, Санкт-Петербург",,,,60.039225,30.239538,,,
9,233527439142,Альфа-Банк,"Торфяная дорога, 7Б, Санкт-Петербург",,,,59.989405,30.257325,,,
10,103973943871,Альфа-Банк,"Планерная ул., 59, Санкт-Петербург",,,,60.022239,30.225219,,,
11,1209694013,Альфа-Банк,"Уральская ул., 29, корп. 1, Санкт-Петербург",,,,59.956323,30.244318,,,
12,87356755441,Альфа-Банк,"Сосновая ул., 3А, Сертолово",,,,60.142263,30.210038,,,
13,118100582320,Альфа-Банк,"Приморское ш., 268, Сестрорецк",,,,60.083508,29.954440,,,
14,197521160245,Альфа-Банк,"Долгоозёрная ул., 14, корп. 2, Санкт-Петербург",,,,60.016775,30.246051,,,
15,110547999664,Альфа-Банк,"ул. Кораблестроителей, 31, корп. 1, Санкт-Петербург",,,,59.953610,30.220180,,,
16,13759452098,Альфа-Банк,"ул. Савушкина, 116, Санкт-Петербург",,,,59.985998,30.218365,,,
17,1105433711,Альфа-Банк,"Гаккелевская ул., 21, Санкт-Петербург",,,,60.000403,30.256686,,,
