,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,45744356657,Альфа-Банк,"бул. Адмирала Ушакова, 2, Москва",,,,55.548430,37.553230,"4,4",,
1,1150615452,Альфа-Банк,"бул. Дмитрия Донского, 11, Москва",,,,55.566807,37.576393,"4,3",,
2,1578298930,Альфа-Банк,"Москва, поселение Московский, Киевское шоссе, 22-й километр, 4с1кБ",,,,55.633999,37.442877,"4,4",,
3,1158809418,Альфа-Банк,"Варшавское ш., 160, Москва",,,,55.582991,37.595249,"4,3",,
4,204337625441,Альфа-Банк,"Ломоносовский просп., 25, корп. 1, Москва",,,,55.693597,37.532448,"4,3",,
5,245320331185,Альфа-Банк,"Новоясеневский просп., 7, Москва",,,,55.607489,37.532367,"4,3",,
6,1153767635,Альфа-Банк,"Чертановская ул., 1В, корп. 1, Москва",,,,55.639461,37.607143,"4,3",,
7,226582973627,Альфа-Банк,"Луганская ул., 10, Москва",,,,55.622324,37.667662,"4,3",,
8,215135421171,Альфа-Банк,"ул. Генерала Белова, 35, Москва",,,,55.610830,37.723951,"4,3",,
9,25596313007,Альфа-Банк,"просп. Андропова, 18, корп. 6, Москва",,,,55.692785,37.662164,"4,4",,
10,1077414965,Альфа-Банк,"Профсоюзная ул., 104, Москва",,,,55.642006,37.524471,"4,3",,
11,243597884679,Альфа-Банк,"Школьная ул., 23, Видное",,,,55.556467,37.708086,"4,9",,
