,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,240086240929,Альфа-Банк,"Витебский просп., 108, Санкт-Петербург",,,,59.829550,30.375642,,,
1,1014000738,Альфа-Банк,"Прибрежная ул., 18, Санкт-Петербург",,,,59.832186,30.505673,,,
2,174680704887,Альфа-Банк,"Пулковское ш., 25, корп. 1, Санкт-Петербург",,,,59.819807,30.317251,,,
3,102281925402,Альфа-Банк,"Ленинский просп., 76, корп. 1, Санкт-Петербург",,,,59.860188,30.187930,,,
4,1756373432,Альфа-Банк,"Звёздная ул., 1, Санкт-Петербург",,,,59.831680,30.345395,,,
5,91623299769,Альфа-Банк,"бул. Трудящихся, 12, Колпино",,,,59.737374,30.572095,,,
6,1073786063,Альфа-Банк,"Бухарестская ул., 89, Санкт-Петербург",,,,59.833064,30.414126,,,
7,1734929444,Альфа-Банк,"Привокзальная площадь, 1, Пушкин",,,,59.722967,30.429254,,,
8,233949905640,Альфа-Банк,"Пулковское ш., 41, лит.ЗА, Санкт-Петербург",,,,59.799987,30.271195,,,
9,152312420515,Альфа-Банк,"просп. Обуховской Обороны, 305, Санкт-Петербург",,,,59.840917,30.483979,,,
10,1107297072,Альфа-Банк,"Тверская ул., 58/6, Колпино",,,,59.735042,30.612438,,,
11,180295315115,Альфа-Банк,"Московское ш., 7, Санкт-Петербург",,,,59.832014,30.338416,,,
12,1788613082,Альфа-Банк,"Дунайский просп., 31, корп. 1, Санкт-Петербург",,,,59.834809,30.383628,,,
13,63843321121,Альфа-Банк,"Прибрежная ул., 13, Санкт-Петербург",,,,59.834167,30.504200,,,
14,77616431479,Альфа-Банк,"Новгородский просп., 6, корп. 2, посёлок Шушары",,,,59.809898,30.369443,,,
15,1731516218,Альфа-Банк,"Октябрьская ул., 8, Колпино",,,,59.738956,30.622948,,,
16,186797207704,Альфа-Банк,"ул. Бабушкина, 1, Санкт-Петербург",,,,59.898594,30.418581,,,
17,99356354065,Альфа-Банк,"Ленинградская ул., 29, Пушкин",,,,59.726411,30.418941,,,
18,50616556600,Альфа-Банк,"Полковая ул., 1/25, Пушкин",,,,59.702318,30.381607,,,
19,1153583066,Альфа-Банк,"Московское ш., 16, посёлок Шушары",,,,59.798661,30.399231,,,
20,12232279798,Альфа-Банк,"ул. Генерала Хазова, 14, Пушкин",,,,59.738290,30.407658,,,
21,118932982580,Альфа-Банк,"Ростовская ул., 20, территория Славянка, посёлок Шушары",,,,59.742919,30.472848,,,
22,192252041501,Альфа-Банк,"Пулковское ш., 17, корп. 3, Санкт-Петербург",,,,59.827415,30.316263,,,
23,198279667594,Альфа-Банк,"Пулковское ш., 65, корп. 1, Санкт-Петербург",,,,59.771771,30.326225,,,
24,66531779025,Альфа-Банк,"Бухарестская ул., 74, корп. 3, Санкт-Петербург",,,,59.871346,30.381625,,,
