,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,222700929148,Альфа-Банк,"просп. Мира, 42, Москва",,,,55.780693,37.633667,"4,3",,
1,112855126846,Альфа-Банк,"Носовихинское ш., 7, Реутов",,,,55.745559,37.859067,"4,5",,
2,135440115187,Альфа-Банк,"Фестивальная ул., 13, корп. 1, Москва",,,,55.855810,37.477103,"4,3",,
3,14069004642,Альфа-Банк,"Дмитровское ш., 15, корп. 1, Москва",,,,55.819580,37.573295,"4,3",,
4,189299966920,Альфа-Банк,"Уральская ул., 1, Москва",,,,55.811634,37.797729,"4,3",,
5,1165641049,Альфа-Банк,"Олимпийский просп., 19, корп. 1, Мытищи",,,,55.923706,37.757050,"4,3",,
6,19095141006,Альфа-Банк,"Пролетарский просп., 9, Щёлково",,,,55.919937,37.996823,"4,8",,
7,158457592820,Альфа-Банк,"ул. Менжинского, 23, корп. 1, Москва",,,,55.869764,37.660377,"4,3",,
8,1178226406,Альфа-Банк,"ш. Энтузиастов, 7/1, Балашиха",,,,55.795469,37.933977,"4,3",,
9,185830033641,Альфа-Банк,"Московский просп., 9/2, Пушкино",,,,56.010498,37.848098,"4,8",,
10,1252333485,Альфа-Банк,"ул. Лескова, 3Г, Москва",,,,55.898760,37.591710,"4,3",,
11,212186021627,Альфа-Банк,"Новослободская ул., 23, Москва",,,,55.781398,37.598537,"4,4",,
12,96765425134,Альфа-Банк,"Авиационная ул., 66, Москва",,,,55.809687,37.460097,"4,5",,
13,1066499300,Альфа-Банк,"просп. Мира, 91, корп. 2, Москва",,,,55.806120,37.635440,"4,4",,
14,1184112859,Альфа-Банк,"Неглинная ул., 10, Москва",,,,55.762146,37.620411,"4,3",,
15,39652021738,Альфа-Банк,"9-я Парковая ул., 23, Москва",,,,55.795044,37.798799,"4,3",,
16,207021063627,Альфа-Банк,"ул. Земляной Вал, 41, стр. 1, Москва",,,,55.753889,37.657314,"4,3",,
17,76465325675,Альфа-Банк,"просп. Мельникова, 2Б, Химки",,,,55.901183,37.407538,"4,4",,
18,28258577430,Альфа-Банк,"ул. Мира, 26А, Мытищи",,,,55.916623,37.726736,"4,4",,
19,137477055720,Альфа-Банк,"1-й Красногвардейский пр., 15, Москва",,,,55.750485,37.539526,"4,3",,
20,164819686969,Альфа-Банк,"просп. Космонавтов, 27Б, Королёв",,,,55.913520,37.868382,"4,4",,
21,91699299995,Альфа-Банк,"ул. Маршала Чуйкова, 3, Москва",,,,55.703885,37.764986,"4,5",,
22,133808663530,Альфа-Банк,"Вельяминовская ул., 6, стр. 2, Москва",,,,55.781834,37.722989,"4,3",,
23,1045351204,Альфа-Банк,"Русаковская ул., 29, Москва",,,,55.787877,37.677067,"4,4",,
24,1318665127,Альфа-Банк,"Каланчёвская ул., 27, Москва",,,,55.774791,37.650334,"4,2",,
