,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,211489545511,Альфа-Банк,"Платовский просп., 90/1, Новочеркасск",,,,47.410784,40.099968,"4,4",,
1,67985212531,Альфа-Банк,"просп. Ленина, 26, Аксай",,,,47.266209,39.860611,"4,1",,
2,210613403917,Альфа-Банк,"ул. Энгельса, 182, Батайск",,,,47.138793,39.750442,"4,9",,
3,217676927782,Альфа-Банк,"просп. Победа Революции, 126, Шахты",,,,47.706963,40.213928,"4,7",,
4,107784315143,Альфа-Банк,"Ворошиловский просп., 31, Ростов-на-Дону",,,,47.219991,39.719001,"4,2",,
5,209411626377,Альфа-Банк,"Коммунистический просп., 27, микрорайон Западный, Ростов-на-Дону",,,,47.222764,39.616230,"4,4",,
6,169805377565,Альфа-Банк,"просп. Королёва, 14А, Ростов-на-Дону",,,,47.294494,39.709264,"4,4",,
7,1145727222,Альфа-Банк,"1-я Майская ул., 3, Нахичевань, Ростов-на-Дону",,,,47.232187,39.760620,"4,3",,
8,244816750562,Альфа-Банк,"Пушкинская ул., 50В, Ростов-на-Дону",,,,47.222268,39.707054,"4,2",,
9,237620570239,Альфа-Банк,"просп. Космонавтов, 15, микрорайон Северный, Ростов-на-Дону",,,,47.284153,39.715058,"4,3",,
10,1120444285,Альфа-Банк,"Красноармейская ул., 170, Ростов-на-Дону",,,,47.227892,39.713764,"4,3",,
11,88901059306,Альфа-Банк,"Красноармейская ул., 206, Ростов-на-Дону",,,,47.229813,39.724490,"4,4",,
12,197665628764,Альфа-Банк,"площадь Гагарина, 6/87, Ростов-на-Дону",,,,47.235990,39.713530,"4,3",,
