,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,1803947939,Альфа-Банк,"Боровское ш., 6, Москва",,,,55.658799,37.401914,,,
1,194237430912,Альфа-Банк,"Советская ул., 9, Одинцово",,,,55.673463,37.277048,,,
2,54655131035,Альфа-Банк,"Лукинская ул., 13, Москва",,,,55.641793,37.334836,,,
3,228217375112,Альфа-Банк,"Можайское ш., 76А, Одинцово",,,,55.682729,37.294817,,,
4,1430932837,Альфа-Банк,"Солнцевский просп., 21, Москва",,,,55.647046,37.411750,,,
5,184887265706,Альфа-Банк,"ул. Погодина, 4, корп. 2, посёлок ДСК Мичуринец",,,,55.656966,37.333875,,,
6,31125855179,Альфа-Банк,"ул. Скульптора Мухиной, 12, Москва",,,,55.639750,37.341592,,,
7,1219245073,Альфа-Банк,"ул. Чистяковой, 1, Одинцово",,,,55.695115,37.333163,,,
8,1806717031,Альфа-Банк,"Можайское ш., 32, Москва",,,,55.719627,37.418505,,,
9,225188020711,Альфа-Банк,"Можайское ш., 76А, Одинцово",,,,55.682754,37.294883,,,
10,40067829932,Альфа-Банк,"Центральная ул., 8, дачный посёлок Лесной Городок",,,,55.632632,37.211516,,,
11,103440137562,Альфа-Банк,"Можайское ш., 76А, Одинцово",,,,55.682692,37.295006,,,
12,189146603500,Альфа-Банк,"ул. Шолохова, 5, корп. 2, Москва",,,,55.636793,37.354375,,,
