ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1040062100,СберБанк,"Интернациональная ул., 10, Нижневартовск",,,,60.947638,76.59107,"4,7",,
1016906677,СберБанк,"Спортивная ул., 15, Нижневартовск",,,,60.940378,76.59887,"4,7",,
1106820429,СберБанк,"Омская ул., 11, Нижневартовск",,,,60.938248,76.564271,"4,6",,
1009965466,СберБанк,"ул. Дружбы Народов, 28Б, Нижневартовск",,,,60.934183,76.602084,"4,6",,
139259542198,СберБанк,"ул. Мира, 27, стр. 2, Нижневартовск",,,,60.945491,76.570557,"4,7",,
141902538000,СберБанк,"ул. 60 лет Октября, 53, Нижневартовск",,,,60.925809,76.592722,"4,5",,
1142155841,СберБанк,"ул. Нефтяников, 44, Нижневартовск",,,,60.93763,76.576497,"4,6",,
1225605213,СберБанк,"ул. Ленина, 46, Нижневартовск",,,,60.933199,76.593912,"4,4",,
1127532610,СберБанк,"ул. Энергетиков, 1, п. г. т. Излучинск",,,,60.954725,76.886799,"4,5",,
1027734825,СберБанк,"ул. Нефтяников, 33, Мегион",,,,61.030833,76.101705,"4,6",,
217272615408,СберБанк,"ул. Нефтяников, 4, Мегион",,,,61.036363,76.109205,"4,6",,
