ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1132255720,СберБанк,"ул. Энтузиастов, 9А, Челябинск",,,,55.15676,61.376208,"4,4",,
1228243440,СберБанк,"Свердловский просп., 88, Челябинск",,,,55.152516,61.388999,"4,6",,
1175344722,СберБанк,"ул. Труда, 160, Челябинск",,,,55.169102,61.377504,"4,6",,
1143655381,СберБанк,"ул. Воровского, 62, Челябинск",,,,55.14151,61.374627,"4,5",,
1572348429,СберБанк,"просп. Ленина, 38, Челябинск",,,,55.161172,61.417382,"4,4",,
1013047405,СберБанк,"просп. Ленина, 57, Челябинск",,,,55.160014,61.398837,"4,3",,
1084628666,СберБанк,"Комсомольский просп., 33, Челябинск",,,,55.194214,61.349801,"4,7",,
1114016622,СберБанк,"ул. Чичерина, 33Б, Челябинск",,,,55.176438,61.301472,"4,5",,
1557752538,СберБанк,"ул. Калинина, 14, Челябинск",,,,55.179682,61.397374,"4,5",,
1222401382,СберБанк,"Комсомольский просп., 70В, Челябинск",,,,55.194884,61.318589,"4,5",,
158227328710,СберБанк,"ул. Дзержинского, 93, Челябинск",,,,55.131376,61.435382,"4,5",,
1026701600,СберБанк,"ул. Братьев Кашириных, 90, Челябинск",,,,55.17902,61.333943,"4,5",,
20144435673,СберБанк,"Мебельная ул., 85А, Челябинск",,,,55.1252,61.365069,"4,5",,
1023566927,СберБанк,"ул. Свободы, 88, Челябинск",,,,55.154032,61.413688,"4,4",,
1228385164,СберБанк,"ул. Агалакова, 38, Челябинск",,,,55.134072,61.440848,"4,5",,
15238197678,СберБанк,"просп. Победы, 124, Челябинск",,,,55.186201,61.431126,"4,5",,
1261637289,СберБанк,"Свердловский просп., 10, Челябинск",,,,55.189792,61.386179,"4,4",,
1042514405,СберБанк,"ул. Молодогвардейцев, 32А, Челябинск",,,,55.195486,61.332026,"4,4",,
1034769861,СберБанк,"ул. Кирова, 7, Челябинск",,,,55.17973,61.39986,"4,4",,
1563529161,СберБанк,"Краснопольский просп., 15, Челябинск",,,,55.209134,61.289465,"4,4",,
160522112885,СберБанк,"просп. Ленина, 52, Челябинск",,,,55.160846,61.405503,"4,2",,
1014135202,СберБанк,"ул. Университетская Набережная, 38, Челябинск",,,,55.174986,61.340844,"4,4",,
24425908918,СберБанк,"ул. Толбухина, 5, Челябинск",,,,55.113952,61.351037,"4,4",,
1245439949,СберБанк,"ул. Гагарина, 10, Челябинск",,,,55.141907,61.440813,"4,1",,
153672754045,СберБанк,"ул. Чичерина, 28, Челябинск",,,,55.181783,61.292131,"4,5",,
17659281764,СберБанк,"ул. Цвиллинга, 66Б, Челябинск",,,,55.146743,61.41217,"4,3",,
1109732600,СберБанк,"ул. Академика Королёва, 23, Челябинск",,,,55.161502,61.296556,"4,3",,
1010671236,СберБанк,"ул. Комарова, 112, Челябинск",,,,55.17566,61.455946,"4,5",,
1124031977,СберБанк,"ул. Кирова, 1, Челябинск",,,,55.183057,61.399666,"4,6",,
1100684805,СберБанк,"ул. Героев Танкограда, 118Д, Челябинск",,,,55.16862,61.451934,"4,3",,
1023420226,СберБанк,"Новороссийская ул., 86, Челябинск",,,,55.114084,61.45722,"4,4",,
68965792699,СберБанк,"Комсомольский просп., 86, Челябинск",,,,55.194955,61.30289,"4,7",,
234429626644,СберБанк,"ул. Чичерина, 7, Челябинск",,,,55.187779,61.286685,"4,5",,
56478812212,СберБанк,"просп. Ленина, 18, Челябинск",,,,55.161057,61.442685,"4,0",,
1038541170,СберБанк,"Салютная ул., 25, Челябинск",,,,55.169698,61.445256,"4,4",,
1156991982,СберБанк,"ул. Гагарина, 2, Челябинск",,,,55.146129,61.444765,"4,3",,
1231647208,СберБанк,"Комсомольский просп., 61, Челябинск",,,,55.194081,61.323382,"4,4",,
1165771988,СберБанк,"ул. 50-летия ВЛКСМ, 11, Челябинск",,,,55.244222,61.387916,"4,4",,
1029314005,СберБанк,"ул. Энергетиков, 1, Челябинск",,,,55.125402,61.474122,"4,7",,
1572597347,СберБанк,"ул. Дружбы, 5, Челябинск",,,,55.250092,61.377529,"4,7",,
1034938448,СберБанк,"ул. Мамина, 21В, Челябинск",,,,55.191918,61.484465,"4,3",,
1117026501,СберБанк,"ул. Богдана Хмельницкого, 14, Челябинск",,,,55.258739,61.391989,"4,5",,
1030793281,СберБанк,"Новороссийская ул., 49, Челябинск",,,,55.107941,61.480758,"4,3",,
226526606669,СберБанк,"ш. Металлургов, 4, Челябинск",,,,55.251349,61.40199,"4,4",,
1060486161,СберБанк,"ул. Сталеваров, 38, Челябинск",,,,55.25881,61.402462,"4,3",,
1079385340,СберБанк,"Коммунистическая ул., 28, Копейск",,,,55.057208,61.525596,"3,9",,
1081987756,СберБанк,"ул. Ленина, 25, Копейск",,,,54.990866,61.475703,"4,6",,
162165010890,СберБанк,"Советская ул., 13, посёлок Новосинеглазово, Челябинск",,,,55.036581,61.368879,"4,5",,
1059279912,СберБанк,"ул. Ленина, 1, село Кременкуль",,,,55.188083,61.150541,"2,4",,
1178225619,СберБанк,"Фабричная ул., 1А, посёлок Рощино",,,,55.309843,61.262794,"3,3",,
1180332986,СберБанк,"ул. Трактористов, 1, посёлок Есаульский",,,,55.301977,61.206343,"1,8",,
