ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1207523189,СберБанк,"2, микрорайон 60 лет Октября, Каменск-Шахтинский",,,,48.303934,40.297408,"4,8",,
1109847271,СберБанк,"просп. Карла Маркса, 54, Каменск-Шахтинский",,,,48.322609,40.269387,"4,7",,
1039895010,СберБанк,"просп. Карла Маркса, 9, Каменск-Шахтинский",,,,48.331967,40.274116,"4,7",,
1040566298,СберБанк,"просп. Карла Маркса, 70, Каменск-Шахтинский",,,,48.316502,40.266926,"4,4",,
1035423418,СберБанк,"Коммунистический пер., 82, Каменск-Шахтинский",,,,48.324342,40.261965,"4,7",,
1091911030,СберБанк,"ул. Будённого, 101, хутор Старая Станица",,,,48.347007,40.287096,"4,3",,
1076212125,СберБанк,"Советская ул., 19, микрорайон Лиховской, Каменск-Шахтинский",,,,48.156095,40.202811,"4,3",,
93375093002,СберБанк,"Заводская ул., 2, микрорайон Заводской, Каменск-Шахтинский",,,,48.408331,40.27849,"4,3",,
1043083103,СберБанк,"Профильная ул., 127, хутор Красновка",,,,48.3757,40.26091,"3,0",,
1253274899,СберБанк,"ул. Обухова, 50, Зверево",,,,48.035691,40.120773,"4,6",,
241424741821,СберБанк,"пер. Чкалова, 18, п. г. т. Глубокий",,,,48.524543,40.318114,"4,2",,
132363701483,СберБанк,"Советская ул., 9А, хутор Божковка",,,,48.129682,40.374662,,,
1013808444,СберБанк,"ул. Ленина, 3, посёлок Чистоозёрный",,,,48.253482,40.42549,"4,3",,
1004276998,СберБанк,"ул. Ленина, 65, хутор Лихой",,,,48.125756,40.203912,"4,3",,
