ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1084908866,СберБанк,"Московская ул., 152, Саратов",,,,51.538298,46.01567,"4,5",,
1088636507,СберБанк,"Московская ул., 163, Саратов",,,,51.540782,46.001133,"4,4",,
1064202705,СберБанк,"ул. имени Е.И. Пугачёва, 169, Саратов",,,,51.54379,46.017511,"4,6",,
36077115938,СберБанк,"ул. имени А.М. Горького, 43, Саратов",,,,51.533142,46.030929,"4,6",,
1623650106,СберБанк,"ул. имени Н.И. Вавилова, 1/7, Саратов",,,,51.533335,46.015997,"4,7",,
1026124151,СберБанк,"ул. имени В.И. Чапаева, 19/27, Саратов",,,,51.524668,46.016075,"4,6",,
93809395572,СберБанк,"Большая Горная ул., 245/265, Саратов",,,,51.542944,46.026849,"4,6",,
1089517189,СберБанк,"Большая Садовая ул., 94, Саратов",,,,51.528413,45.982999,"4,6",,
1031016506,СберБанк,"2-я Садовая ул., 23А, Саратов",,,,51.520585,46.002157,"4,4",,
1132924533,СберБанк,"просп. имени 50 лет Октября, 58, Саратов",,,,51.560657,45.995707,"4,7",,
1103331312,СберБанк,"просп. имени 50 лет Октября, 116Б, Саратов",,,,51.577872,45.974899,"4,7",,
1170603788,СберБанк,"ул. имени Академика С.Г. Навашина, 8, Саратов",,,,51.565639,46.016468,"4,5",,
1022761070,СберБанк,"ул. имени Н.Г. Чернышевского, 19, Саратов",,,,51.510631,45.984939,"4,6",,
1151917778,СберБанк,"просп. имени 50 лет Октября, 75А, Саратов",,,,51.569259,45.982971,"4,5",,
1071057350,СберБанк,"Международная ул., 4, Саратов",,,,51.581598,45.967199,"4,7",,
1064332937,СберБанк,"Усть-Курдюмская ул., 3, Саратов",,,,51.570543,46.06708,"4,6",,
1232477855,СберБанк,"ул. имени Н.Г. Чернышевского, 190/198, Саратов",,,,51.529714,46.054563,"4,4",,
1041979867,СберБанк,"Шелковичная ул., 168, Саратов",,,,51.53926,45.978308,"4,4",,
1095006243,СберБанк,"ул. имени А.П. Чехова, 2, Саратов",,,,51.602182,46.003837,"4,7",,
1110042046,СберБанк,"просп. Строителей, 21, Саратов",,,,51.598382,45.968003,"4,7",,
1247574041,СберБанк,"ул. имени Г.К. Орджоникидзе, 13, Саратов",,,,51.502664,45.955171,"4,6",,
1017497223,СберБанк,"Соколовая ул., 44/62, Саратов",,,,51.533282,46.060315,"4,7",,
164285233717,СберБанк,"ул. имени Н.И. Вавилова, 1/7, Саратов",,,,51.53314,46.015668,"4,7",,
1096834990,СберБанк,"Пензенская ул., 41, Саратов",,,,51.499959,45.940333,"4,7",,
1036730310,СберБанк,"Гвардейская ул., 4, Саратов",,,,51.586662,45.940264,"4,6",,
1050448676,СберБанк,"просп. Строителей, 20, Саратов",,,,51.591705,45.96852,"4,7",,
1133538663,СберБанк,"просп. Энтузиастов, 52, Саратов",,,,51.496425,45.932271,"4,7",,
1002065259,СберБанк,"Огородная ул., 36/42, Саратов",,,,51.513562,45.960399,"4,5",,
1104525707,СберБанк,"просп. Энтузиастов, 57, Саратов",,,,51.486421,45.930748,"4,6",,
1119245533,СберБанк,"Буровая ул., 11, Саратов",,,,51.601478,45.90547,"4,7",,
12005878765,СберБанк,"Огородная ул., 225В, Саратов",,,,51.498096,45.916671,"4,7",,
1022194215,СберБанк,"ул. имени В.И. Чемодурова, 8А, Саратов",,,,51.607632,45.974347,"4,7",,
1161017577,СберБанк,"ул. Тельмана, 26, Энгельс",,,,51.488555,46.122347,"4,6",,
1117440216,СберБанк,"площадь Свободы, 14, Энгельс",,,,51.497862,46.124327,"4,7",,
1085204776,СберБанк,"просп. Фридриха Энгельса, 11А, Энгельс",,,,51.48291,46.132542,"4,7",,
1098842144,СберБанк,"Тульская ул., 1, Саратов",,,,51.474627,45.905214,"4,6",,
1013531796,СберБанк,"просп. Строителей, 12, Энгельс",,,,51.476749,46.129959,"4,4",,
235315080520,Сбербанк,"ул. имени А.М. Горького, 43, Саратов",,,,51.533175,46.030905,,,
1246081141,СберБанк,"ул. Ломоносова, 21, Энгельс",,,,51.471613,46.143714,"4,6",,
1266781516,СберБанк,"ул. Марины Расковой, 12, Энгельс",,,,51.479443,46.149536,"4,6",,
150423214147,СберБанк,"9, микрорайон Энгельс-19, 3-й квартал, рабочий посёлок Приволжский",,,,51.407107,46.04563,"4,5",,
1032554321,СберБанк,"ул. Рахова, 22, посёлок Дубки",,,,51.663132,46.066857,"4,0",,
1117801375,СберБанк,"ул. Ленина, 3, посёлок Расково",,,,51.623235,46.033944,"2,5",,
1005919884,СберБанк,"17, микрорайон ДОС, рабочий посёлок Соколовый",,,,51.570121,45.825434,"3,5",,
