ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
99662294143,СберБанк,"ул. Жуковского, 3, Жуковский",,,,55.597755,38.113822,"4,7",,
134259454943,СберБанк,"ул. Чкалова, 8, Жуковский",,,,55.590947,38.130549,"4,8",,
1149158211,СберБанк,"Солнечная ул., 10, Жуковский",,,,55.604888,38.089056,"4,7",,
1085516231,СберБанк,"ул. Чугунова, 43, Раменское",,,,55.580533,38.200955,"4,7",,
1116915239,СберБанк,"ул. Куйбышева, 39А, Раменское",,,,55.564884,38.200756,"4,8",,
167678128688,СберБанк,"Московская ул., 26, рабочий посёлок Ильинский",,,,55.61698,38.100554,"4,7",,
1207064020,СберБанк,"ул. Гурьева, 1Б/2, Раменское",,,,55.576743,38.240269,"4,7",,
1036514982,СберБанк,"ул. Михалевича, 39, стр. 24, Раменское",,,,55.563444,38.24275,"4,6",,
1153622212,СберБанк,"Подмосковная ул., 34, д. Островцы",,,,55.597501,37.985846,"4,7",,
1199366654,СберБанк,"Шоссейная ул., 12А, рабочий посёлок Малаховка",,,,55.642799,38.008672,"4,2",,
1010902904,СберБанк,"Интернациональная ул., 17, дачный посёлок Удельная",,,,55.634304,38.04906,"3,2",,
169251836554,СберБанк,"Центральная ул., 22, посёлок Володарского",,,,55.501825,37.945961,"3,3",,
61886378874,СберБанк,"ул. Михалевича, 39, Раменское",,,,55.563571,38.242676,"4,3",,
1164428776,СберБанк,"Школьная ул., 3, посёлок совхоза Раменское",,,,55.552534,38.247987,"3,7",,
