ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
51395544231,СберБанк,"ул. Ленина, 153А, Череповец",,,,59.128627,37.886084,"4,2",,
149786121717,СберБанк,"просп. Победы, 61, Череповец",,,,59.130071,37.933606,"4,6",,
1024002248,СберБанк,"ул. Металлургов, 2, Череповец",,,,59.129293,37.913546,"4,4",,
1028702361,СберБанк,"ул. Ленина, 63, Череповец",,,,59.124894,37.922937,"4,5",,
43531814077,СберБанк,"Ленинградская ул., 2, Череповец",,,,59.09865,37.914676,"4,3",,
137771226109,СберБанк,"Любецкая ул., 41, Череповец",,,,59.090152,37.901215,"4,5",,
1070694641,СберБанк,"Шекснинский просп., 30, Череповец",,,,59.090926,37.933966,"4,5",,
1649679833,СберБанк,"Первомайская ул., 25, Череповец",,,,59.121928,37.963335,"4,6",,
1038426723,СберБанк,"Молодёжная ул., 16, Череповец",,,,59.144707,37.94205,"4,4",,
6316192104,СберБанк,"просп. Победы, 131, Череповец",,,,59.124458,37.97748,"4,3",,
1079921806,СберБанк,"просп. Победы, 208А, Череповец",,,,59.119754,38.002924,"4,7",,
1004888542,СберБанк,"ул. Космонавта Беляева, 2, Череповец",,,,59.127136,37.98422,"4,5",,
