ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1118309608,СберБанк,"ул. Дзержинского, 25, Якутск",,,,C62.04554,129.73968,"4,8",,
1235874543,СберБанк,"Октябрьская ул., 27, Якутск",,,,C62.02880,129.71428,"4,6",,
1150810893,СберБанк,"ул. Лермонтова, 49, Якутск",,,,C62.03445,129.71772,"4,5",,
89625155738,СберБанк,"ул. Каландаришвили, 21А, Якутск",,,,C62.02260,129.70216,"4,6",,
1082642781,СберБанк,"просп. Ленина, 56, Якутск",,,,C62.01847,129.72001,"4,3",,
1158378267,СберБанк,"просп. Ленина, 17, Якутск",,,,C62.03024,129.7381,"4,3",,
1219498070,СберБанк,"ул. Петра Алексеева, 19, Якутск",,,,C62.03662,129.7365,"4,3",,
1190168507,СберБанк,"ул. Можайского, 27, Якутск",,,,C62.08612,129.74043,"4,5",,
1000197239,СберБанк,"ул. Чиряева, 5, Якутск",,,,C62.03523,129.75158,"4,4",,
1011301210,СберБанк,"ул. Дзержинского, 18/2, Якутск",,,,C62.04016,129.74442,"4,3",,
1229026996,СберБанк,"ул. Ярославского, 17, Якутск",,,,C62.02457,129.73709,"4,2",,
1115152953,СберБанк,"ул. Строда, 4, рабочий посёлок Жатай",,,,C62.16558,129.8393,"4,4",,
95760236295,СберБанк,"ул. Ленина, 11, п. г. т. Нижний Бестях",,,,C61.95475,129.90076,"4,3",,
182644949726,СберБанк,"Комсомольская ул., 18, село Табага",,,,C61.85550,129.59951,,,
