ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1100148117,СберБанк,"Весенняя ул., 1, Чита",,,,C52.07444,113.38184,"4,7",,
1086594851,СберБанк,"ул. Строителей, 5, Чита",,,,C52.06735,113.35857,"4,6",,
1007242409,СберБанк,"просп. Фадеева, 37А, Чита",,,,C52.06377,113.39783,"4,6",,
1091248083,СберБанк,"ул. Красной Звезды, 58, Чита",,,,C52.07430,113.48274,"4,5",,
1108480520,СберБанк,"просп. Советов, 4, Чита",,,,C52.03187,113.44811,"4,6",,
1337497595,СберБанк,"ул. Бутина, 50, Чита",,,,C52.04288,113.50894,"4,5",,
1004375200,СберБанк,"Комсомольская ул., 60, Чита",,,,C52.04110,113.46494,"4,4",,
181342155421,СберБанк,"ул. Красной Звезды, 4, Чита",,,,C52.05644,113.48558,"4,3",,
82066946554,СберБанк,"ул. Богомягкова, 23, Чита",,,,C52.03864,113.49083,"4,3",,
1118767830,СберБанк,"ул. Журавлёва, 20, Чита",,,,C52.03469,113.49717,"4,4",,
1128751261,СберБанк,"ул. Бабушкина, 149, Чита",,,,C52.04097,113.49603,"4,5",,
1066804778,СберБанк,"ул. Шилова, 8А, Чита",,,,C52.04851,113.4924,"4,5",,
148787657258,СберБанк,"36А, 1-й микрорайон, Чита",,,,C52.02261,113.49626,"4,3",,
241735843083,СберБанк,"ул. Ленина, 24, Чита",,,,C52.02609,113.52033,"4,4",,
1058017916,СберБанк,"ул. Кирова, 3, Чита",,,,C52.02126,113.53891,"4,6",,
31317515858,СберБанк,"ул. Связи, 44, п. г. т. Атамановка",,,,C51.92617,113.63736,"4,2",,
92853431744,СберБанк,"Геологическая ул., 1, село Домна",,,,C51.88977,113.14367,"3,6",,
