ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1216337055,СберБанк,"ул. Маяковского, 52А, Магнитогорск",,,,53.392157,59.061876,"4,6",,
1008973879,СберБанк,"просп. Ленина, 74А, Магнитогорск",,,,53.405979,58.984811,"4,7",,
1089238720,СберБанк,"просп. Карла Маркса, 18, Магнитогорск",,,,53.433198,58.978726,"4,4",,
1178930821,СберБанк,"просп. Металлургов, 19, Магнитогорск",,,,53.421906,58.984799,"4,4",,
1145311749,СберБанк,"ул. Грязнова, 39, Магнитогорск",,,,53.398293,58.976761,"4,3",,
1207597881,СберБанк,"ул. Ворошилова, 21, Магнитогорск",,,,53.370613,58.982126,"4,6",,
1214923679,СберБанк,"просп. Карла Маркса, 143/1, Магнитогорск",,,,53.383149,58.979313,"4,4",,
99993362156,СберБанк,"ул. Салтыкова-Щедрина, 1, Магнитогорск",,,,53.467011,59.064185,"4,4",,
1672105736,СберБанк,"Советская ул., 162, Магнитогорск",,,,53.366755,58.961223,"4,6",,
1221967473,СберБанк,"Советская ул., 115, Магнитогорск",,,,53.408197,58.962309,"4,4",,
1160410494,СберБанк,"ул. 50-летия Магнитки, 33А, Магнитогорск",,,,53.358496,58.972343,"4,4",,
1120945106,СберБанк,"Сиреневый пр., 12, Магнитогорск",,,,53.361421,59.004081,"4,4",,
1047077602,СберБанк,"Пролетарская ул., 24А, село Агаповка",,,,53.298501,59.131388,"4,4",,
1151863470,СберБанк,"Центральная ул., 13, село Красная Башкирия",,,,53.38552,58.852039,"2,8",,
228617411784,СберБанк,"ул. Титова, 1, село Янгельское",,,,53.258836,58.7916,"3,7",,
