ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1226357870,СберБанк,"Октябрьская ул., 44, Донской",,,,53.968021,38.320465,"4,6",,
1265382801,СберБанк,"ул. Шахтёров, 16/8, Новомосковск",,,,54.006819,38.292026,"4,7",,
1126312852,СберБанк,"Комсомольская ул., 36/14, Новомосковск",,,,54.010757,38.291752,"4,6",,
1205969648,СберБанк,"ул. Генерала Белова, 5/10, Новомосковск",,,,54.029746,38.315949,"4,6",,
1223356465,СберБанк,"Октябрьская ул., 126, Донской",,,,53.965576,38.290985,"4,4",,
1057474909,СберБанк,"ул. Космонавтов, 11, Новомосковск",,,,54.011403,38.263826,"4,6",,
1264848240,СберБанк,"ул. Орджоникидзе, 1, Новомосковск",,,,54.033326,38.262087,"4,3",,
1080383671,СберБанк,"ул. Мира, 36, Новомосковск",,,,54.024181,38.261272,"4,4",,
79421662432,СберБанк,"Школьная ул., 15Б, микрорайон Северо-Задонск, Донской",,,,54.031073,38.392216,"4,4",,
215514308678,СберБанк,"ул. Трегубова, 34, Узловая",,,,53.980979,38.162114,"4,4",,
1093140805,СберБанк,"ул. 10-й Армии, 2/9, микрорайон Руднев, Донской",,,,53.935379,38.411207,"3,8",,
1212446267,СберБанк,"ул. 14 Декабря, 9, Узловая",,,,53.966688,38.165772,"4,8",,
1060506188,СберБанк,"ул. Андреева, 10А, Узловая",,,,53.980911,38.179754,"4,4",,
1068733538,СберБанк,"ул. Дружбы, 5, сельский посёлок Майский",,,,53.963844,38.215366,"4,2",,
76372804831,СберБанк,"Зелёная ул., 25, посёлок Ширинский",,,,54.062433,38.360874,"4,3",,
1221930027,СберБанк,"Юбилейная ул., 2, село Спасское",,,,54.080708,38.470981,"4,4",,
1000888016,СберБанк,"Клубная ул., 1, сельский посёлок Каменецкий",,,,54.011771,38.221133,"1,5",,
