ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1098635297,СберБанк,"просп. Ленина, 38, Стерлитамак",,,,53.633828,55.932279,"4,7",,
1036848210,СберБанк,"ул. Суворова, 22, Стерлитамак",,,,53.639948,55.973695,"4,3",,
14322855865,СберБанк,"просп. Ленина, 30Б, Стерлитамак",,,,53.637595,55.93597,"4,4",,
1335465701,СберБанк,"ул. Худайбердина, 46, Стерлитамак",,,,53.621099,55.958079,"4,5",,
1075372784,СберБанк,"просп. Октября, 31, Стерлитамак",,,,53.629224,55.926922,"4,7",,
1105513015,СберБанк,"Вокзальная ул., 15, Стерлитамак",,,,53.629751,55.951652,"4,4",,
1105862783,СберБанк,"просп. Октября, 77, Стерлитамак",,,,53.629786,55.906079,"4,4",,
1079803463,СберБанк,"ул. Артёма, 53Б, Стерлитамак",,,,53.623929,55.903378,"4,4",,
1111385949,СберБанк,"ул. Артёма, 149, Стерлитамак",,,,53.613802,55.900291,"4,7",,
1260058305,СберБанк,"ул. Гоголя, 106, Стерлитамак",,,,53.601116,55.941731,"4,4",,
1232628464,СберБанк,"Российская ул., 16, микрорайон Шахтау, Стерлитамак",,,,53.658688,56.073182,"4,3",,
203250464517,СберБанк,"ул. Артёма, 53Б, Стерлитамак",,,,53.623883,55.903571,,,
1063833042,СберБанк,"ул. Строителей, 2, село Рощинский",,,,53.74887,55.922211,"4,1",,
1122581405,СберБанк,"ул. Ленина, 20, село Наумовка",,,,53.517903,55.915348,"4,1",,
1196803929,СберБанк,"ул. Ленина, 2, село Большой Куганак",,,,53.808972,56.098568,"3,5",,
