ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1161064106,СберБанк,"Коммунистический просп., 14А, Копейск",,,,55.110402,61.618367,"4,7",,
72269814459,СберБанк,"просп. Победы, 30/1, Копейск",,,,55.117663,61.605847,"4,5",,
1024817662,СберБанк,"ул. Сутягина, 15, Копейск",,,,55.121024,61.620957,"4,5",,
1023420226,СберБанк,"Новороссийская ул., 86, Челябинск",,,,55.114084,61.45722,"4,4",,
1029314005,СберБанк,"ул. Энергетиков, 1, Челябинск",,,,55.125402,61.474122,"4,7",,
158227328710,СберБанк,"ул. Дзержинского, 93, Челябинск",,,,55.131376,61.435382,"4,5",,
1079385340,СберБанк,"Коммунистическая ул., 28, Копейск",,,,55.057208,61.525596,"3,9",,
1030793281,СберБанк,"Новороссийская ул., 49, Челябинск",,,,55.107941,61.480758,"4,3",,
1010671236,СберБанк,"ул. Комарова, 112, Челябинск",,,,55.17566,61.455946,"4,5",,
1228385164,СберБанк,"ул. Агалакова, 38, Челябинск",,,,55.134072,61.440848,"4,5",,
1572348429,СберБанк,"просп. Ленина, 38, Челябинск",,,,55.161172,61.417382,"4,4",,
1245439949,СберБанк,"ул. Гагарина, 10, Челябинск",,,,55.141907,61.440813,"4,1",,
1100684805,СберБанк,"ул. Героев Танкограда, 118Д, Челябинск",,,,55.16862,61.451934,"4,3",,
1034938448,СберБанк,"ул. Мамина, 21В, Челябинск",,,,55.191918,61.484465,"4,3",,
1156991982,СберБанк,"ул. Гагарина, 2, Челябинск",,,,55.146129,61.444765,"4,3",,
1175344722,СберБанк,"ул. Труда, 160, Челябинск",,,,55.169102,61.377504,"4,6",,
1228243440,СберБанк,"Свердловский просп., 88, Челябинск",,,,55.152516,61.388999,"4,6",,
56478812212,СберБанк,"просп. Ленина, 18, Челябинск",,,,55.161057,61.442685,"4,0",,
15238197678,СберБанк,"просп. Победы, 124, Челябинск",,,,55.186201,61.431126,"4,5",,
1557752538,СберБанк,"ул. Калинина, 14, Челябинск",,,,55.179682,61.397374,"4,5",,
1013047405,СберБанк,"просп. Ленина, 57, Челябинск",,,,55.160014,61.398837,"4,3",,
1023566927,СберБанк,"ул. Свободы, 88, Челябинск",,,,55.154032,61.413688,"4,4",,
1038541170,СберБанк,"Салютная ул., 25, Челябинск",,,,55.169698,61.445256,"4,4",,
1000638415,СберБанк,"ул. Черняховского, 23, Копейск",,,,55.136617,61.679351,"4,1",,
1081987756,СберБанк,"ул. Ленина, 25, Копейск",,,,54.990866,61.475703,"4,6",,
