ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1173987527,СберБанк,"ул. Ленина, 121, Михайловск",,,,45.131556,42.026695,"4,6",,
1778903138,СберБанк,"ул. Войкова, 391, Михайловск",,,,45.126873,42.032239,"4,7",,
191067855708,СберБанк,"ул. Мира, 286, Ставрополь",,,,45.036828,41.966136,"4,7",,
1053541612,СберБанк,"Октябрьская ул., 186/1, Ставрополь",,,,45.073324,41.94066,"4,4",,
90922121884,СберБанк,"просп. Карла Маркса, 52, Ставрополь",,,,45.048955,41.983747,"4,4",,
1548020347,СберБанк,"ул. Ленина, 381, Ставрополь",,,,45.036164,41.93364,"4,8",,
1617039246,СберБанк,"Школьная ул., 20, село Пелагиада",,,,45.205599,42.026773,"2,1",,
1056019355,СберБанк,"просп. Юности, 7Г, Ставрополь",,,,45.060574,41.929968,"4,7",,
1551222679,СберБанк,"ул. Тухачевского, 26/2, Ставрополь",,,,45.01594,41.90282,"4,4",,
1196874648,СберБанк,"Вокзальная ул., 28, Ставрополь",,,,45.057222,41.997906,"4,4",,
1671846793,СберБанк,"ул. Серова, 472/1, Ставрополь",,,,45.033316,42.021118,"4,7",,
1028204229,СберБанк,"ул. Бурмистрова, 65Б, Ставрополь",,,,45.063311,41.981758,"4,7",,
1133892662,СберБанк,"Подгорная ул., 95, село Верхнерусское",,,,45.13235,41.944551,"3,6",,
1098705252,СберБанк,"ул. Ленина, 415, Ставрополь",,,,45.037083,41.922419,"4,6",,
1663426158,СберБанк,"ул. 50 лет ВЛКСМ, 2/5, Ставрополь",,,,45.018647,41.926345,"4,3",,
1114956713,СберБанк,"ул. Ленина, 104, Ставрополь",,,,45.042265,41.994962,"4,5",,
1059945412,СберБанк,"ул. Маяковского, 1, Ленинский район, микрорайон № 6, Ставрополь",,,,45.040544,41.985172,"4,6",,
1089625951,СберБанк,"Советская ул., 141, село Надежда",,,,45.054417,42.125426,"3,7",,
1124415763,СберБанк,"ул. Доваторцев, 13, Ставрополь",,,,45.023777,41.933742,"4,5",,
1039165538,СберБанк,"площадь Ленина, 1, Ставрополь",,,,45.04317,41.96796,"4,3",,
140930424988,СберБанк,"пр. Черняховского, 8, Ленинский район, микрорайон № 9, Ставрополь",,,,45.02812,41.975086,"4,5",,
1071489055,СберБанк,"Красная ул., 193, село Старомарьевка",,,,45.091851,42.235937,"1,4",,
1057907470,СберБанк,"Шоссейная ул., 3, село Дубовка",,,,45.219638,42.175264,"2,2",,
