ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1091257424,СберБанк,"ул. Кирова, 16, Ярославль",,,,57.625808,39.886411,"4,5",,
1113932437,СберБанк,"просп. Ленина, 25, Ярославль",,,,57.637009,39.868481,"4,3",,
1023508346,СберБанк,"Советская ул., 34, Ярославль",,,,57.635658,39.88261,"4,6",,
1637488547,СберБанк,"просп. Ленина, 30, Ярославль",,,,57.632588,39.856286,"4,4",,
1029744381,СберБанк,"1-я Жилая ул., 12, корп. 2, Ярославль",,,,57.636673,39.819343,"4,5",,
1258336179,СберБанк,"Ленинградский просп., 40, Ярославль",,,,57.680351,39.795364,"4,6",,
1069591270,СберБанк,"ул. Свободы, 91, Ярославль",,,,57.625896,39.849778,"4,3",,
1630425441,СберБанк,"просп. Толбухина, 28/29, Ярославль",,,,57.624087,39.858317,"4,4",,
1131878673,СберБанк,"ул. Урицкого, 14/50, Ярославль",,,,57.687716,39.803946,"4,5",,
1568274675,СберБанк,"Московский просп., 117, Ярославль",,,,57.597276,39.871855,"4,4",,
1582650630,СберБанк,"просп. Машиностроителей, 24, Ярославль",,,,57.648375,39.950654,"4,4",,
1057555387,СберБанк,"Московский просп., 153/59, Ярославль",,,,57.583976,39.855635,"4,5",,
1035091482,СберБанк,"Ленинградский просп., 85, Ярославль",,,,57.686209,39.779757,"4,4",,
1116509039,СберБанк,"ул. Серго Орджоникидзе, 37, корп. 2, Ярославль",,,,57.65263,39.958064,"4,5",,
87340112494,СберБанк,"Ленинградский просп., 117, корп. 2, Ярославль",,,,57.694016,39.766079,"4,3",,
1113062555,СберБанк,"ул. Гагарина, 51, Ярославль",,,,57.581966,39.837403,"4,5",,
1062895401,СберБанк,"ул. Панина, 43, корп. 1, Ярославль",,,,57.681345,39.765264,"4,3",,
1022447389,СберБанк,"Спартаковская ул., 39, Ярославль",,,,57.720186,39.828012,"4,0",,
1121813708,СберБанк,"просп. Фрунзе, 41, Ярославль",,,,57.582072,39.911557,"4,4",,
1133519950,СберБанк,"ул. Ньютона, 65, Ярославль",,,,57.571254,39.860986,"4,4",,
161623022530,СберБанк,"Клубная ул., 2А, Ярославль",,,,57.608252,39.945997,"3,7",,
1095321286,СберБанк,"Центральная ул., 7, посёлок Ивняки",,,,57.616741,39.796203,"4,3",,
107883424700,СберБанк,"15, рабочий посёлок Лесная Поляна",,,,57.68914,39.892735,"1,0",,
1038302769,СберБанк,"Индустриальная ул., 37, жилой район Липовая Гора, Ярославль",,,,57.551402,39.931263,"4,3",,
