ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1183349759,СберБанк,"15, микрорайон Горняк, Старый Оскол",,,,51.287224,37.814236,"4,7",,
1116935023,СберБанк,"ул. Ленина, 49/44, Старый Оскол",,,,51.298662,37.833368,"4,6",,
43330986426,СберБанк,"3, микрорайон Лебединец, Старый Оскол",,,,51.285611,37.799921,"4,6",,
1259659668,СберБанк,"28А, микрорайон Королёва, Старый Оскол",,,,51.310508,37.89903,"4,3",,
1104051681,СберБанк,"2А, микрорайон Восточный, Старый Оскол",,,,51.31189,37.908391,"4,5",,
1067019243,СберБанк,"39, микрорайон Жукова, Старый Оскол",,,,51.310842,37.884765,"4,6",,
88398344366,СберБанк,"ул. Ленина, 49/44, Старый Оскол",,,,51.298663,37.833391,"4,3",,
23266263667,СберБанк,"Севастопольская ул., 2Б, Губкин",,,,51.282501,37.522868,"4,7",,
1257544044,СберБанк,"ул. Королёва, 14А, Губкин",,,,51.274457,37.509933,"4,5",,
1210694610,СберБанк,"Школьная ул., 26, село Монаково",,,,51.153399,37.788827,"3,0",,
1088542674,СберБанк,"ул. Мира, 20, Губкин",,,,51.283633,37.533653,"4,3",,
1108158428,СберБанк,"ул. Дзержинского, 80, Губкин",,,,51.285308,37.525412,"4,4",,
1016298483,СберБанк,"ул. Натальи Лихачёвой, 15, село Федосеевка",,,,51.353772,37.800371,"3,9",,
145239323346,СберБанк,"Центральная ул., 105, село Лапыгино",,,,51.363862,37.975254,"4,1",,
1067545952,СберБанк,"ул. Котовского, 14, село Котово",,,,51.29856,37.993545,"4,2",,
108807408870,СберБанк,"ул. Ленина, 231, село Городище",,,,51.137872,38.064502,"3,0",,
223698727907,СберБанк,"Центральная ул., 12, село Солдатское",,,,51.160698,38.123953,"3,7",,
71710755498,СберБанк,"Покровская площадь, 2, село Волоконовка",,,,51.052309,37.863325,"4,2",,
6896976673,СберБанк,"Молодёжная ул., 11, село Ивановка",,,,51.102944,37.85674,"3,9",,
1198999812,СберБанк,"Центральная ул., 2, село Орлик",,,,51.063382,37.703568,"3,8",,
188767051453,СберБанк,"Садовая ул., 86, село Дмитриевка",,,,51.22081,38.121465,"3,4",,
154764687971,СберБанк,"Садовая ул., 1, село Малотроицкое",,,,51.038956,38.032397,"3,9",,
1266266674,СберБанк,"Центральная ул., 47, село Сапрыкино",,,,51.125675,37.631973,"4,0",,
1043650920,СберБанк,"Центральная ул., 198, село Ольшанка",,,,51.006951,37.662659,"4,1",,
