ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
214716853491,СберБанк,"Тверская ул., 1/13, Колпино",,,,59.74634,30.609381,"4,5",,
1115805676,СберБанк,"просп. Ленина, 37, Колпино",,,,59.75077,30.574311,"4,6",,
1134120817,СберБанк,"Октябрьская ул., 8, Колпино",,,,59.739097,30.622201,"4,5",,
1341964770,СберБанк,"бул. Трудящихся, 35, корп. 1, Колпино",,,,59.734408,30.582888,"4,7",,
1093823613,СберБанк,"ул. Ижорского Батальона, 7, Колпино",,,,59.735722,30.614722,"4,4",,
1217823132,СберБанк,"ул. Веры Слуцкой, 38, Колпино",,,,59.742753,30.58214,"4,4",,
1097129714,СберБанк,"Пролетарская ул., 60, Колпино",,,,59.741631,30.565074,"4,6",,
1129036322,СберБанк,"7, корп. 1, посёлок Тельмана",,,,59.724341,30.609713,"4,8",,
1050752103,СберБанк,"1, 1-й микрорайон, городской посёлок имени Свердлова",,,,59.796873,30.637742,"4,3",,
60968213015,СберБанк,"Центральная ул., 2/7, посёлок Металлострой",,,,59.806765,30.571213,"4,6",,
1387252252,СберБанк,"Ростовская ул., 19/3, территория Славянка, посёлок Шушары",,,,59.741804,30.47795,"4,7",,
26896515962,СберБанк,"ул. Гагарина, 1А, Отрадное",,,,59.773638,30.7967,"4,5",,
1165450400,СберБанк,"Прибрежная ул., 8, корп. 1, Санкт-Петербург",,,,59.834717,30.508569,"4,6",,
1110222751,СберБанк,"Комсомольская ул., 9, Никольское",,,,59.705523,30.787178,"4,7",,
1059140325,СберБанк,"Оранжерейная ул., 46, Пушкин",,,,59.725825,30.415178,"4,6",,
1088875426,СберБанк,"Московская ул., 33, Пушкин",,,,59.71838,30.40979,"4,3",,
1024828149,СберБанк,"Павловское ш., 19, Пушкин",,,,59.708001,30.414656,"4,6",,
1052141658,СберБанк,"ул. Ленина, 15А, Отрадное",,,,59.760933,30.779443,"2,5",,
1037354056,СберБанк,"ул. Олеко Дундича, 17, корп. 1, Санкт-Петербург",,,,59.827593,30.399039,"4,4",,
1066169108,СберБанк,"Конюшенная ул., 16/13, Павловск",,,,59.683287,30.438884,"4,7",,
1030729845,СберБанк,"ул. Генерала Хазова, 20, Пушкин",,,,59.738419,30.41168,"4,4",,
1017130951,СберБанк,"ул. Ярослава Гашека, 9, корп. 1, Санкт-Петербург",,,,59.83157,30.389044,"4,3",,
1060930003,СберБанк,"ул. Олеко Дундича, 34, Санкт-Петербург",,,,59.833871,30.420636,"4,3",,
1022864684,СберБанк,"Ленинградский просп., 16, городской посёлок Павлово",,,,59.808527,30.876677,"3,7",,
