ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1642416877,СберБанк,"ул. Островского, 8, Салават",,,,53.354111,55.936588,"4,6",,
1042468114,СберБанк,"ул. Гагарина, 9, Салават",,,,53.3623,55.928421,"4,5",,
1130369723,СберБанк,"ул. Ленина, 58А, Салават",,,,53.344119,55.926166,"4,6",,
1220727133,СберБанк,"ул. Ленина, 40, Салават",,,,53.352614,55.925183,"4,4",,
1264442282,СберБанк,"ул. Островского, 61, Салават",,,,53.339994,55.934401,"4,4",,
1217531258,СберБанк,"бул. Салавата Юлаева, 34, Салават",,,,53.340378,55.946889,"4,4",,
1215840947,СберБанк,"просп. Ленина, 53, Ишимбай",,,,53.455071,56.04316,"4,7",,
1099749496,СберБанк,"Стахановская ул., 16, Ишимбай",,,,53.434289,56.054891,"4,4",,
1142628907,СберБанк,"ул. Губкина, 10/1, Ишимбай",,,,53.450005,56.050439,"4,6",,
1228857339,СберБанк,"ул. Ямилева, 12, д. Корнеевка",,,,53.324766,55.798082,"4,3",,
1037099767,СберБанк,"Советская ул., 83, село Зирган",,,,53.217721,55.919012,"4,3",,
1122581405,СберБанк,"ул. Ленина, 20, село Наумовка",,,,53.517903,55.915348,"4,1",,
