ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
215514308678,СберБанк,"ул. Трегубова, 34, Узловая",,,,53.980979,38.162114,"4,4",,
1212446267,СберБанк,"ул. 14 Декабря, 9, Узловая",,,,53.966688,38.165772,"4,8",,
1060506188,СберБанк,"ул. Андреева, 10А, Узловая",,,,53.980911,38.179754,"4,4",,
1115600068,СберБанк,"ул. Кирова, 6, сельский посёлок Брусянский",,,,53.992698,38.092198,"4,0",,
1048548160,СберБанк,"ул. Льва Толстого, 18, сельский посёлок Партизан",,,,53.948989,38.09703,"3,2",,
1264848240,СберБанк,"ул. Орджоникидзе, 1, Новомосковск",,,,54.033326,38.262087,"4,3",,
1057474909,СберБанк,"ул. Космонавтов, 11, Новомосковск",,,,54.011403,38.263826,"4,6",,
1080383671,СберБанк,"ул. Мира, 36, Новомосковск",,,,54.024181,38.261272,"4,4",,
1068733538,СберБанк,"ул. Дружбы, 5, сельский посёлок Майский",,,,53.963844,38.215366,"4,2",,
1014183287,СберБанк,"Советская ул., 2, сельский посёлок Дубовка",,,,53.924124,38.107127,"3,8",,
1223356465,СберБанк,"Октябрьская ул., 126, Донской",,,,53.965576,38.290985,"4,4",,
1063637581,СберБанк,"ул. Кирова, 4, посёлок Октябрьский",,,,53.962716,37.976269,"3,9",,
1000888016,СберБанк,"Клубная ул., 1, сельский посёлок Каменецкий",,,,54.011771,38.221133,"1,5",,
