ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1361337507,СберБанк,"ул. Циолковского, 10/6, Подольск",,,,55.399564,37.556786,"4,5",,
1252014153,СберБанк,"Западная ул., 11, микрорайон Климовск, Подольск",,,,55.375079,37.537255,"4,8",,
118152483825,СберБанк,"ул. Кирова, 21, Подольск",,,,55.426265,37.53208,"4,8",,
1149986837,СберБанк,"ул. Свердлова, 9, Подольск",,,,55.426688,37.541858,"4,7",,
1222437110,СберБанк,"Февральская ул., 57, Подольск",,,,55.431923,37.548654,"4,6",,
14833071951,СберБанк,"ул. Генерала Смирнова, 1, корп. 1, Подольск",,,,55.416845,37.492212,"4,9",,
1225389159,СберБанк,"ул. Ульяновых, 1, Подольск",,,,55.434414,37.56488,"4,5",,
1019142945,СберБанк,"Ленинградская ул., 18, Подольск",,,,55.42565,37.493982,"4,7",,
1121271728,СберБанк,"Первомайская ул., 3, микрорайон Климовск, Подольск",,,,55.367571,37.534928,"4,3",,
1008959858,СберБанк,"ул. Мира, 12/5, Подольск",,,,55.41969,37.573687,"4,6",,
94132006229,СберБанк,"Школьная ул., 31, микрорайон Климовск, Подольск",,,,55.365694,37.508589,"4,6",,
1135134455,СберБанк,"ул. Ленина, 1, Подольск",,,,55.363565,37.522836,"4,4",,
1550949270,СберБанк,"8, микрорайон Родники, посёлок Знамя Октября",,,,55.467586,37.544944,"4,8",,
1017638350,СберБанк,"просп. Юных Ленинцев, 38А, Подольск",,,,55.475863,37.564806,"4,7",,
116449273563,СберБанк,"Советская ул., 32, микрорайон Львовский, Подольск",,,,55.312825,37.519306,"4,4",,
