ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
108619095790,СберБанк,"Эгерский бул., 21, Чебоксары",,,,56.105314,47.279318,"4,7",,
1104793613,СберБанк,"просп. Тракторостроителей, 1/34, Чебоксары",,,,56.098522,47.285874,"4,6",,
1037145967,СберБанк,"просп. 9-й Пятилетки, 18, корп. 2, Чебоксары",,,,56.096395,47.27849,"4,6",,
1052850664,СберБанк,"просп. Ленина, 28, Чебоксары",,,,56.124254,47.252001,"4,7",,
1122939940,СберБанк,"ул. Космонавта Андрияна Григорьевича Николаева, 3, Чебоксары",,,,56.118247,47.256869,"4,6",,
1030260812,СберБанк,"просп. Тракторостроителей, 71, Чебоксары",,,,56.105648,47.318984,"4,7",,
133003451955,СберБанк,"просп. Тракторостроителей, 35А, Чебоксары",,,,56.101313,47.300961,"4,5",,
1012633692,СберБанк,"ул. Карла Маркса, 52, корп. 2, Чебоксары",,,,56.13341,47.244934,"4,6",,
1074283868,Сбербанк,"ул. Юрия Гагарина, 27, Чебоксары",,,,56.128047,47.267685,"4,7",,
1030644248,СберБанк,"ул. 50 лет Октября, 17А, Чебоксары",,,,56.126699,47.277434,"4,6",,
1126998375,СберБанк,"ул. Энтузиастов, 23, Чебоксары",,,,56.119429,47.186921,"4,8",,
1128644764,СберБанк,"ул. Богдана Хмельницкого, 109, Чебоксары",,,,56.112724,47.220383,"4,5",,
136836786029,СберБанк,"ул. Мате Залка, 11, Чебоксары",,,,56.117149,47.181211,"4,5",,
4501365959,СберБанк,"Московский просп., 5, Чебоксары",,,,56.146046,47.23259,"4,7",,
33819802542,СберБанк,"ул. Карла Маркса, 22, Чебоксары",,,,56.143076,47.250625,"4,4",,
1086038000,СберБанк,"Московский просп., 40, Чебоксары",,,,56.143748,47.204438,"4,5",,
1107948852,СберБанк,"ул. Болгарстроя, 9/11, микрорайон Альгешево, Чебоксары",,,,56.069831,47.281415,"4,3",,
1044404654,СберБанк,"ул. Гузовского, 17, Чебоксары",,,,56.145725,47.185603,"4,6",,
1097936091,СберБанк,"ул. Спиридона Михайлова, 1, Чебоксары",,,,56.144789,47.214823,"4,4",,
1099489314,СберБанк,"Университетская ул., 20, корп. 1, Чебоксары",,,,56.144509,47.167702,"4,5",,
1029600448,СберБанк,"ул. Мичмана Павлова, 39, Чебоксары",,,,56.135363,47.161899,"4,6",,
1088325106,СберБанк,"ул. Винокурова, 20, Новочебоксарск",,,,56.119629,47.492839,"4,5",,
1155818396,СберБанк,"Советская ул., 15, Новочебоксарск",,,,56.115901,47.482288,"4,5",,
220085001687,СберБанк,"Центральная ул., 42, поселок Синьялы",,,,56.07693,47.365928,"3,0",,
