ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1027252383,СберБанк,"ул. Коцоева, 68, Владикавказ",,,,43.0301,44.67342,"4,5",,
117371251001,СберБанк,"Театральный пер., 1, Владикавказ",,,,43.030605,44.678662,"4,4",,
235634905896,СберБанк,"ул. Кирова, 55, Владикавказ",,,,43.03578,44.686265,"4,8",,
1067769749,СберБанк,"просп. Коста, 21, Владикавказ",,,,43.0093,44.675291,"4,1",,
1674343502,СберБанк,"Первомайская ул., 44А, Владикавказ",,,,43.020347,44.653838,"4,7",,
1652472683,СберБанк,"просп. Коста, 213, Владикавказ",,,,43.03481,44.664328,"4,7",,
1652606412,СберБанк,"ул. Джанаева, 36, Владикавказ",,,,43.033079,44.686137,"4,3",,
1010643093,СберБанк,"ул. Морских Пехотинцев, 9, корп. 1, Владикавказ",,,,43.040689,44.636634,"4,7",,
1655605197,СберБанк,"Московская ул., 37, Владикавказ",,,,43.052044,44.641031,"4,5",,
1258301609,СберБанк,"Владикавказская ул., 27, Владикавказ",,,,43.046949,44.633463,"4,6",,
1043707180,СберБанк,"ул. Пожарского, 3, Владикавказ",,,,43.058731,44.663851,"4,4",,
1001269744,СберБанк,"ул. Куйбышева, 126А, Владикавказ",,,,43.032249,44.710885,"4,4",,
1398661082,СберБанк,"ул. Леонова, 5, корп. 1, Владикавказ",,,,43.05372,44.655725,"4,5",,
177825934742,СберБанк,"Владикавказская ул., 46, корп. 2, Владикавказ",,,,43.05409,44.625345,"4,6",,
1009609108,СберБанк,"ул. Епхиева, 52, село Октябрьское",,,,43.057496,44.756807,"4,4",,
150533945038,СберБанк,"ул. Строителей, 1А, п. г. т. Заводской",,,,43.099338,44.649315,"4,3",,
