ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1124009885,СберБанк,"просп. Имама Шамиля, 12, Махачкала",,,,42.980138,47.474423,"4,6",,
1212067565,СберБанк,"ул. Абдулхакима Исмаилова, 32, Махачкала",,,,42.971505,47.481422,"4,5",,
1166052814,СберБанк,"просп. Имама Шамиля, 66, Махачкала",,,,42.963211,47.499196,"4,5",,
1268216090,СберБанк,"просп. Расула Гамзатова, 64, Махачкала",,,,42.977257,47.51495,"4,5",,
1557968867,СберБанк,"просп. Имама Шамиля, 80, Махачкала",,,,42.956205,47.51006,"4,6",,
1596437838,СберБанк,"просп. Али-Гаджи Акушинского, 293, Махачкала",,,,42.973338,47.427328,"4,5",,
14148740298,СберБанк,"ул. Магомедтагирова, 39А, Махачкала",,,,42.995544,47.457709,"4,5",,
1212211900,СберБанк,"просп. Амет-Хана Султана, 9, Махачкала",,,,42.947794,47.506501,"4,5",,
157960063536,СберБанк,"ул. Коркмасова, 17, Махачкала",,,,42.982575,47.497415,"4,3",,
1641267142,СберБанк,"просп. Али-Гаджи Акушинского, 106, Махачкала",,,,42.9781,47.44578,"4,5",,
1108775126,СберБанк,"ул. Коркмасова, 4, Махачкала",,,,42.984628,47.493082,"4,4",,
176785136366,Сбербанк,"просп. Гамидова, 18А, Махачкала",,,,42.965942,47.515094,"4,3",,
1085308417,СберБанк,"ул. Даниялова, 44, Махачкала",,,,42.980546,47.514221,"4,5",,
1210504858,СберБанк,"просп. Петра I, 129, Махачкала",,,,42.960038,47.552149,"4,6",,
95747400614,СберБанк,"ул. Ирчи Казака, 101, Махачкала",,,,42.958072,47.51919,"4,1",,
112412347875,СберБанк,"просп. Амет-Хана Султана, 15, Махачкала",,,,42.9477,47.506415,"4,3",,
1130738900,СберБанк,"ул. Магомедтагирова, 39А, Махачкала",,,,42.995544,47.457709,"4,3",,
1598394418,СберБанк,"просп. М. Омарова, 1, Каспийск",,,,42.897332,47.622547,"4,7",,
227941805067,СберБанк,"ул. Ленина, 52Ж, Каспийск",,,,42.895958,47.630614,"4,8",,
