ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1290485972,СберБанк,"просп. Труда, 12А, Россошь",,,,50.196622,39.580887,"4,8",,
149503081047,СберБанк,"площадь Танкистов, 1Д, Россошь",,,,50.184242,39.601834,"4,3",,
1232332529,СберБанк,"Пролетарская ул., 74Б, Россошь",,,,50.197985,39.561351,"4,5",,
7050549515,СберБанк,"просп. Труда, 12А, Россошь",,,,50.196681,39.580978,"4,4",,
1115225217,СберБанк,"ул. Воля, 2, село Подгорное",,,,50.186082,39.543363,"3,5",,
229510173911,СберБанк,"ул. Мичурина, 1, посёлок Начало",,,,50.227661,39.571992,"4,1",,
1105388440,СберБанк,"Пролетарская ул., 22, село Морозовка",,,,50.14625,39.642725,"3,8",,
1130983149,СберБанк,"Пролетарская ул., 6, село Евстратовка",,,,50.130021,39.743291,"2,8",,
97017180197,СберБанк,"ул. Ленина, 2, село Архиповка",,,,50.215091,39.42368,,,
1215880308,СберБанк,"ул. Ленина, 165А, село Лизиновка",,,,50.12189,39.46264,"4,3",,
197256589513,СберБанк,"ул. Шевченко, 1А, слобода Шапошниковка",,,,50.235198,39.376627,"4,1",,
