,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,1218094837,СберБанк,"Гагринская ул., 3, Ростов-на-Дону",,,,47.261508,39.653276,"4,8",,
1,1104749549,СберБанк,"ул. Доватора, 267, Ростов-на-Дону",,,,47.236502,39.597329,"4,5",,
2,1127942040,СберБанк,"ул. Зорге, 37, Ростов-на-Дону",,,,47.230418,39.628803,"4,7",,
3,1089260108,СберБанк,"Таганрогская ул., 135, Ростов-на-Дону",,,,47.263248,39.663797,"4,6",,
4,1085792484,СберБанк,"ул. Толмачёва, 127/44А, Ростов-на-Дону",,,,47.218748,39.633102,"4,7",,
5,208523008760,СберБанк,"просп. Стачки, 228, Ростов-на-Дону",,,,47.212430,39.615460,"4,7",,
6,1159326785,СберБанк,"просп. Стачки, 30/34, Ростов-на-Дону",,,,47.211509,39.665399,"4,7",,
7,1198939980,СберБанк,"ул. Малиновского, 25, Ростов-на-Дону",,,,47.229932,39.611223,"4,4",,
8,227959543804,СберБанк,"Ворошиловский просп., 87/65, Ростов-на-Дону",,,,47.229079,39.714815,"4,7",,
9,1040538270,СберБанк,"Коммунистический просп., 27, микрорайон Западный, Ростов-на-Дону",,,,47.207456,39.631541,"4,5",,
10,166373240123,СберБанк,"Пушкинская ул., 102/65, Ростов-на-Дону",,,,47.225310,39.717007,"4,6",,
11,1218767647,СберБанк,"ул. Евдокимова, 37, Ростов-на-Дону",,,,47.273776,39.712793,"4,8",,
12,1113330412,СберБанк,"ул. Мечникова, 140, Ростов-на-Дону",,,,47.237027,39.704083,"4,6",,
13,1100022934,СберБанк,"Красноармейская ул., 122, Ростов-на-Дону",,,,47.226032,39.705410,"4,5",,
14,1039190815,СберБанк,"просп. Ленина, 99, Ростов-на-Дону",,,,47.249015,39.711093,"4,4",,
15,1029929331,СберБанк,"Будённовский просп., 85, Ростов-на-Дону",,,,47.230644,39.702626,"4,4",,
16,1010072093,СберБанк,"2-я Краснодарская ул., 135А, Ростов-на-Дону",,,,47.203251,39.633536,"4,6",,
17,140694924437,СберБанк,"просп. Королёва, 9В, Ростов-на-Дону",,,,47.295477,39.704012,"4,6",,
18,1185179840,СберБанк,"просп. Космонавтов, 19, микрорайон Северный, Ростов-на-Дону",,,,47.287710,39.714418,"4,7",,
19,1006271079,СберБанк,"просп. Космонавтов, 32А, микрорайон Северный, Ростов-на-Дону",,,,47.296766,39.713547,"4,7",,
20,1043442459,СберБанк,"ул. Волкова, 9Б, микрорайон Северный, Ростов-на-Дону",,,,47.283475,39.713711,"4,7",,
21,1132609989,СберБанк,"просп. Михаила Нагибина, 35, Ростов-на-Дону",,,,47.259831,39.717331,"4,7",,
22,1080538719,СберБанк,"просп. Стачки, 25, Ростов-на-Дону",,,,47.210651,39.672423,"4,6",,
23,1143292302,СберБанк,"Будённовский просп., 19/54, Ростов-на-Дону",,,,47.218701,39.707981,"4,6",,
24,1037035959,СберБанк,"бул. Комарова, 12/1, микрорайон Северный, Ростов-на-Дону",,,,47.288765,39.695299,"4,4",,
25,23264672899,СберБанк,"ул. Шеболдаева, 95А/2, Ростов-на-Дону",,,,47.259152,39.689527,"4,5",,
26,1064626852,СберБанк,"Большая Садовая ул., 104/29, Ростов-на-Дону",,,,47.223297,39.723412,"4,4",,
27,1097005007,СберБанк,"Пушкинская ул., 199, Ростов-на-Дону",,,,47.229458,39.733656,"4,6",,
28,1126770639,СберБанк,"Большая Садовая ул., 86, Ростов-на-Дону",,,,47.221839,39.716601,"4,4",,
29,1049163220,СберБанк,"просп. Ленина, 123, Ростов-на-Дону",,,,47.248947,39.728057,"4,5",,
30,65821319009,СберБанк,"просп. Сельмаш, 94, Ростов-на-Дону",,,,47.253166,39.765113,"4,7",,
31,1116632620,СберБанк,"Красноармейская ул., 147, Ростов-на-Дону",,,,47.232488,39.732682,"4,4",,
32,1104835095,СберБанк,"Вятская ул., 41/1, Ростов-на-Дону",,,,47.285321,39.753074,"4,4",,
33,1267333822,СберБанк,"Большая Садовая ул., 39, Ростов-на-Дону",,,,47.219926,39.706032,"4,4",,
34,1170817659,СберБанк,"просп. Шолохова, 128, Ростов-на-Дону",,,,47.242391,39.764940,"4,6",,
35,1005721868,СберБанк,"Советская ул., 46/2, Ростов-на-Дону",,,,47.228537,39.752345,"4,7",,
36,1021085802,СберБанк,"ул. Лелюшенко, 11А, Ростов-на-Дону",,,,47.298357,39.742331,"4,5",,
37,1103115802,СберБанк,"Киргизская ул., 38В, Ростов-на-Дону",,,,47.276059,39.749652,"4,4",,
38,1107595679,СберБанк,"площадь Толстого, 6А, Нахичевань, Ростов-на-Дону",,,,47.231620,39.765385,"4,4",,
39,162431588589,СберБанк,"ул. Мясникяна, 97Б, село Чалтырь",,,,47.284213,39.501349,"4,3",,
40,220139300161,СберБанк,"просп. 40-летия Победы, 79, Ростов-на-Дону",,,,47.238442,39.823614,"4,6",,
41,1126952938,СберБанк,"ул. Ленина, 1, хутор Ленинаван",,,,47.284930,39.623303,"2,6",,
42,179621466299,СберБанк,"Брестская ул., 1/79А, посёлок Орджоникидзе, Ростов-на-Дону",,,,47.267065,39.789213,"4,5",,
43,1089356293,СберБанк,"ул. Туполева, 16, Ростов-на-Дону",,,,47.282570,39.804997,"4,6",,
44,1104935763,СберБанк,"просп. 40-летия Победы, 91, Ростов-на-Дону",,,,47.239566,39.830051,"4,3",,
45,212419780929,СберБанк,"ул. Мясникяна, 97Б, село Чалтырь",,,,47.284182,39.501449,"3,9",,
46,1060257930,СберБанк,"ул. Кривоноса, 12А, хутор Калинин",,,,47.245225,39.509002,"3,3",,
