ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1257821341,СберБанк,"ул. Некрасова, 12, Балашиха",,,,55.791747,37.971233,"4,7",,
1026502090,СберБанк,"просп. Ленина, 47, Балашиха",,,,55.797483,37.947552,"4,7",,
116580378923,СберБанк,"Советская ул., 6/17, Балашиха",,,,55.797523,37.934823,"4,5",,
1658248251,СберБанк,"Октябрьская ул., 33, микрорайон Железнодорожный, Балашиха",,,,55.751502,37.998107,"4,5",,
1052606493,СберБанк,"Пролетарская ул., 5, микрорайон Железнодорожный, Балашиха",,,,55.747983,38.009398,"4,6",,
1186173855,СберБанк,"ул. Объединения, 7/27, Балашиха",,,,55.826385,37.970442,"4,8",,
1136729637,СберБанк,"Юбилейная ул., 2, корп. 1, микрорайон Железнодорожный, Балашиха",,,,55.741879,38.016395,"4,6",,
1115218846,СберБанк,"ул. 40 лет Победы, 1, Балашиха",,,,55.814482,37.967361,"4,5",,
95915342913,СберБанк,"28, микрорайон Гагарина, Балашиха",,,,55.823803,37.929172,"4,4",,
1669299352,СберБанк,"просп. Героев, 6, микрорайон Железнодорожный, Балашиха",,,,55.741381,38.002073,"4,6",,
112543181863,СберБанк,"Южная ул., 3, стр. 1, микрорайон Кучино, Балашиха",,,,55.749874,37.95277,"4,3",,
1078463481,СберБанк,"38, микрорайон Дзержинского, Балашиха",,,,55.776586,37.900841,"4,1",,
1026766377,СберБанк,"Юбилейный просп., 24/7, Реутов",,,,55.749179,37.862949,"4,6",,
49695211734,СберБанк,"Главная ул., 29, Восточный административный округ, район Восточный, Москва",,,,55.819975,37.872344,"5,0",,
1284025392,СберБанк,"Советская ул., 9, микрорайон Заря, Балашиха",,,,55.75637,38.079709,"4,6",,
1152730247,СберБанк,"Новокосинская ул., 36Б, Москва",,,,55.742423,37.869473,"4,6",,
1289802948,СберБанк,"ул. Ленина, 4, Реутов",,,,55.753869,37.859282,"4,4",,
1102193377,СберБанк,"Саянская ул., 18, Москва",,,,55.767101,37.834166,"4,7",,
1133736123,СберБанк,"ул. Кирова, 9, Реутов",,,,55.757717,37.851349,"4,7",,
1080915176,СберБанк,"Новокосинская ул., 23, Москва",,,,55.740813,37.859913,"4,6",,
1027804850,СберБанк,"Свободный просп., 33, Москва",,,,55.75282,37.819316,"4,4",,
1065604418,СберБанк,"Сиреневый бул., 53, Москва",,,,55.803444,37.814443,"4,5",,
1077445172,СберБанк,"Первомайская ул., 106А, Москва",,,,55.793329,37.813097,"4,5",,
3727015140,СберБанк,"Новокосинская ул., 11, корп. 2, Москва",,,,55.734174,37.852983,"4,7",,
