ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1054645108,СберБанк,"Первомайская ул., 2, Липецк",,,,52.603733,39.598563,"4,4",,
1039544445,СберБанк,"ул. Желябова, 17, Липецк",,,,52.614542,39.600457,"4,6",,
4055681693,СберБанк,"просп. Победы, 2, Липецк",,,,52.601838,39.572321,"4,7",,
1090959747,СберБанк,"Торговая площадь, 2, Липецк",,,,52.599676,39.585263,"4,6",,
1093811362,СберБанк,"ул. Космонавтов, 110А, Липецк",,,,52.605428,39.540178,"4,7",,
244149989870,СберБанк,"ул. Космонавтов, 9, Липецк",,,,52.616132,39.565997,"4,6",,
1120881122,СберБанк,"площадь Мира, 2, Липецк",,,,52.591099,39.61618,"4,5",,
1033305981,СберБанк,"просп. имени 60-летия СССР, 2Б, Липецк",,,,52.583884,39.542062,"4,5",,
1083894086,СберБанк,"ул. А.Г. Стаханова, 41, Липецк",,,,52.584141,39.519305,"4,7",,
16692066614,СберБанк,"ул. Доватора, 1, Липецк",,,,52.595279,39.562841,"4,7",,
1053878221,СберБанк,"просп. Мира, 29, Липецк",,,,52.577578,39.621247,"4,6",,
1115598909,СберБанк,"ул. Космонавтов, 5/6, Липецк",,,,52.616522,39.574559,"4,3",,
1017110931,СберБанк,"Московская ул., 103, Липецк",,,,52.601678,39.516387,"4,6",,
1235867843,СберБанк,"ул. Гагарина, 131А, Липецк",,,,52.62193,39.559188,"4,4",,
16033496013,СберБанк,"ул. Гагарина, 161, Липецк",,,,52.619581,39.550024,"4,6",,
73033899213,СберБанк,"8, 15-й микрорайон, Липецк",,,,52.593906,39.54382,"4,6",,
1085351238,СберБанк,"Опытная ул., 17, Липецк",,,,52.632903,39.541827,"4,0",,
1019192352,СберБанк,"Заводская площадь, 8, Липецк",,,,52.635721,39.66411,"4,7",,
1049506024,СберБанк,"бул. имени Павла Шубина, 12, Липецк",,,,52.591092,39.520287,"4,6",,
1027827936,СберБанк,"Ангарская ул., 3, Липецк",,,,52.583516,39.480696,"4,5",,
1004932346,СберБанк,"ул. А.Г. Стаханова, 25Б, Липецк",,,,52.591581,39.531069,"4,6",,
1023896014,СберБанк,"Ленинградская ул., 1А, Липецк",,,,52.541609,39.584955,"4,7",,
1044764495,СберБанк,"Архангельская ул., 20, Липецк",,,,52.590338,39.665336,"4,3",,
167909641605,СберБанк,"ул. Д. Писарева, 22, микрорайон Дачный, Липецк",,,,52.531481,39.748223,"4,1",,
