ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1312277741,СберБанк,"Мичуринская ул., 128В, Тамбов",,,,52.75446,41.409547,"4,7",,
1072855827,СберБанк,"ул. Чичерина, 44В, Тамбов",,,,52.767783,41.403245,"4,7",,
1046459421,СберБанк,"Советская ул., 119, Тамбов",,,,52.734197,41.453364,"4,6",,
1017921021,СберБанк,"ул. Рылеева, 62В, Тамбов",,,,52.759372,41.425688,"4,8",,
1021197180,СберБанк,"Мичуринская ул., 88, Тамбов",,,,52.743629,41.426508,"4,9",,
33592335034,СберБанк,"ул. Гастелло, 32В, Тамбов",,,,52.716288,41.413431,"4,6",,
1129563047,СберБанк,"Советская ул., 180, Тамбов",,,,52.740843,41.45068,"4,4",,
85124661521,СберБанк,"Носовская ул., 6, Тамбов",,,,52.721536,41.44731,"4,3",,
1067289387,СберБанк,"Советская ул., 21, Тамбов",,,,52.708731,41.467221,"4,4",,
1003855728,СберБанк,"Магистральная ул., 12А, Тамбов",,,,52.763994,41.410736,"4,5",,
1002519091,СберБанк,"ул. Сенько, 9, Тамбов",,,,52.708989,41.396872,"4,8",,
233835706261,СберБанк,"ул. Карла Маркса, 130, Тамбов",,,,52.718954,41.451684,"4,4",,
1040613843,СберБанк,"Совхозная ул., 8В, д. Красненькая",,,,52.762109,41.47201,"4,1",,
1041266310,СберБанк,"Астраханская ул., 187, Тамбов",,,,52.676781,41.463754,"4,9",,
1213618383,СберБанк,"Магистральная ул., 1Б, село Стрельцы",,,,52.72898,41.320257,"3,9",,
1065220733,СберБанк,"Придорожная ул., 20, посёлок Строитель",,,,52.653821,41.446121,"4,8",,
1087132164,СберБанк,"Советский пер., 3, село Покрово-Пригородное",,,,52.685303,41.42377,"3,4",,
97266214854,СберБанк,"Зелёная ул., 2А, посёлок совхоза Комсомолец",,,,52.76989,41.287037,"3,0",,
1109723641,СберБанк,"Советская ул., 82, рабочий посёлок Новая Ляда",,,,52.710004,41.640758,"4,0",,
181499426911,СберБанк,"ул. Ленина, 370А, село Татаново",,,,52.852147,41.48226,"3,7",,
1078733529,СберБанк,"Советская ул., 35, село Тулиновка",,,,52.808899,41.567806,"4,3",,
105764951907,СберБанк,"Молодёжная ул., 1А, село Красносвободное",,,,52.656213,41.311921,"3,0",,
105925833208,СберБанк,"Советская ул., 13, посёлок Совхоза Селезнёвский",,,,52.825199,41.158147,"4,3",,
