ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1007816467,СберБанк,"ул. Чехова, 1, корп. 3, Пушкино",,,,56.008792,37.854188,"4,7",,
1392554061,СберБанк,"ул. Тургенева, 5, Пушкино",,,,56.012677,37.847783,"4,7",,
1129812322,СберБанк,"Московский просп., 11А, Пушкино",,,,56.010892,37.848972,"4,7",,
81518982420,СберБанк,"ул. Чехова, 33/9, Пушкино",,,,56.004289,37.846401,"4,7",,
1129094066,СберБанк,"58, микрорайон Серебрянка, Пушкино",,,,56.005519,37.872685,"4,6",,
1135349766,СберБанк,"ул. Островского, 20А, Пушкино",,,,56.014721,37.83565,"4,4",,
1044542810,СберБанк,"Пушкинское ш., 1, Пушкино",,,,55.996272,37.863815,"4,5",,
1056708824,СберБанк,"Студенческий пр., 2, Ивантеевка",,,,55.977153,37.907103,"4,8",,
1057437267,СберБанк,"Вокзальная ул., 14, микрорайон Заветы Ильича, Пушкино",,,,56.043839,37.855069,"4,2",,
1026986685,СберБанк,"Степаньковское ш., 17, рабочий посёлок Правдинский",,,,56.061565,37.858788,"2,8",,
1059341981,СберБанк,"ул. Толмачёва, 2, Ивантеевка",,,,55.967061,37.912811,"4,4",,
1153685529,СберБанк,"ул. Тихонравова, 36, микрорайон Юбилейный, Королёв",,,,55.936446,37.844746,"4,8",,
232963480833,СберБанк,"Хлебозаводская ул., 30, Ивантеевка",,,,55.971827,37.937528,"4,7",,
1045546947,СберБанк,"просп. Космонавтов, 6А, Королёв",,,,55.919001,37.867452,"4,7",,
1228327522,СберБанк,"Фабричная ул., 6, корп. 3, микрорайон Пироговский, Мытищи",,,,55.980619,37.742367,"3,9",,
1201572576,СберБанк,"просп. Королёва, 5Д, Королёв",,,,55.921815,37.843661,"4,4",,
1228254849,СберБанк,"ул. Грабина, 8Б, Королёв",,,,55.92577,37.820158,"4,6",,
1040448865,СберБанк,"Новомытищинский просп., 5, корп. 1, Мытищи",,,,55.915759,37.749699,"4,7",,
1192524051,СберБанк,"ул. Гагарина, 12/14, Королёв",,,,55.917239,37.806045,"4,4",,
1088434062,СберБанк,"Комсомольская ул., 11, Щёлково",,,,55.928313,38.000919,"4,7",,
1055110223,СберБанк,"Советская ул., 40, микрорайон Первомайский, Королёв",,,,55.941568,37.866997,"4,7",,
1015728560,СберБанк,"Олимпийский просп., 21, Мытищи",,,,55.924832,37.754737,"4,5",,
1177691513,СберБанк,"Юбилейная ул., 3, корп. 1, Мытищи",,,,55.915079,37.722587,"4,7",,
1014122716,СберБанк,"ул. Гагарина, 1, рабочий посёлок Лесной",,,,56.080322,37.928048,"4,3",,
1067539093,СберБанк,"ул. Ленина, 7, посёлок Лесные Поляны",,,,55.95885,37.862093,"2,7",,
