ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1206367352,СберБанк,"ул. 3-го Интернационала, 39, Ногинск",,,,55.85718,38.450868,"4,8",,
1180972753,СберБанк,"Аптечный пер., 3, Ногинск",,,,55.876869,38.468348,"4,6",,
1259676394,СберБанк,"Трудовая ул., 4Б, Ногинск",,,,55.8543,38.438615,"4,7",,
1084216409,СберБанк,"ул. Декабристов, 79Б, Ногинск",,,,55.877683,38.430893,"4,7",,
1038818901,СберБанк,"ул. 3-го Интернационала, 113, Ногинск",,,,55.852434,38.431746,"4,8",,
1228599072,СберБанк,"ул. 3-го Интернационала, 171, Ногинск",,,,55.84255,38.405916,"4,6",,
1268655737,СберБанк,"просп. Ленина, 1Б, Электросталь",,,,55.806243,38.435731,"4,4",,
1147545882,СберБанк,"просп. Ленина, 32/16, Электросталь",,,,55.79057,38.441013,"4,5",,
1047315899,СберБанк,"ул. Карла Маркса, 20, Электросталь",,,,55.794051,38.467125,"4,4",,
1127641966,СберБанк,"ул. Мира, 18, Электросталь",,,,55.777368,38.443961,"4,6",,
57093774177,СберБанк,"Ленинская ул., 183, д. Большое Буньково",,,,55.852708,38.628429,"4,0",,
1187480598,СберБанк,"ул. Горького, 1, село Мамонтово",,,,55.950172,38.555287,"2,9",,
1075251054,СберБанк,"ул. Яковлева, 52, рабочий посёлок Обухово",,,,55.835301,38.28591,"4,4",,
