,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,1109164918,СберБанк,"ул. Гоголя, 103, Курган",,,,55.442646,65.346103,"4,6",,
1,1103910082,СберБанк,"ул. Гоголя, 98, Курган",,,,55.447943,65.358135,"4,6",,
2,1049703265,СберБанк,"ул. Куйбышева, 72, Курган",,,,55.437638,65.355909,"4,3",,
3,1059747207,СберБанк,"ул. Коли Мяготина, 100, Курган",,,,55.438543,65.332008,"4,6",,
4,1028280239,СберБанк,"просп. Машиностроителей, 2А, Курган",,,,55.452851,65.340923,"4,6",,
5,1165693524,СберБанк,"ул. Красина, 31, Курган",,,,55.433080,65.335123,"4,5",,
6,1130317475,СберБанк,"10/1, жилой район Заозёрный, 2-й микрорайон, Курган",,,,55.463514,65.260844,"4,3",,
7,1069532309,СберБанк,"ул. Рихарда Зорге, 54, корп. 1, Курган",,,,55.437944,65.316959,"4,3",,
8,1114389157,СберБанк,"ул. Куйбышева, 108, Курган",,,,55.443292,65.367554,"4,3",,
9,1070934792,СберБанк,"ул. Коли Мяготина, 61, Курган",,,,55.433971,65.305301,"4,3",,
10,1070194002,СберБанк,"просп. Конституции, 42, Курган",,,,55.420919,65.255922,"4,5",,
11,1008040658,СберБанк,"ул. Гагарина, 36Б, Курган",,,,55.451252,65.397074,"4,3",,
12,1118584483,Сбербанк,"3А, жилой район Заозёрный, 6-й микрорайон, Курган",,,,55.467503,65.288149,"4,4",,
13,1100813634,СберБанк,"ул. Космонавтов, 38, село Кетово",,,,55.343487,65.334336,"4,3",,
14,1059693753,СберБанк,"ул. Карбышева, 38, Курган",,,,55.493283,65.313028,"4,3",,
15,1012226907,СберБанк,"Чернореченская ул., 69, Курган",,,,55.484947,65.312870,"4,2",,
16,54104271719,СберБанк,"3А, жилой район Заозёрный, 6-й микрорайон, Курган",,,,55.467545,65.287884,"4,4",,
17,146118316972,СберБанк,"2, микрорайон КГСХА, село Лесниково",,,,55.295519,65.322109,"4,3",,
18,165134094114,СберБанк,"ул. Пушкина, 11, село Введенское",,,,55.473046,65.080526,"4,0",,
19,184334856615,СберБанк,"ул. Гоголя, 8Б, посёлок сельского типа Введенское",,,,55.429849,65.111240,"4,0",,
20,180512327703,СберБанк,"Советская ул., 20, село Митино",,,,55.188103,65.487247,"3,9",,
21,1096343260,СберБанк,"ул. Боброва, 120, село Бараба",,,,55.248134,65.241234,,,
