ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1149927135,СберБанк,"ул. Карла Маркса, 125, Красноярск",,,,56.009902,92.867673,"4,6",,
1660266709,СберБанк,"ул. Дмитрия Мартынова, 18, Красноярск",,,,56.038554,92.876494,"4,6",,
1002480512,СберБанк,"ул. Молокова, 60, Красноярск",,,,56.039306,92.899665,"4,6",,
1663273065,СберБанк,"ул. Ленина, 126, Красноярск",,,,56.012366,92.846786,"4,6",,
177654779424,СберБанк,"Свободный просп., 46, Красноярск",,,,56.020585,92.796483,"4,7",,
1621607390,СберБанк,"Красная площадь, 3А, Красноярск",,,,56.008027,92.839594,"4,6",,
102041747111,СберБанк,"просп. имени Газеты Красноярский Рабочий, 141А, Красноярск",,,,55.99612,92.909386,"4,7",,
1266953908,СберБанк,"ул. Сурикова, 12/6, Красноярск",,,,56.009656,92.877842,"4,3",,
1243628577,СберБанк,"просп. имени Газеты Красноярский Рабочий, 83, Красноярск",,,,56.004386,92.939551,"4,7",,
1048100965,СберБанк,"ул. 78-й Добровольческой Бригады, 3, Красноярск",,,,56.038283,92.916271,"4,5",,
1211636758,СберБанк,"ул. 9 Мая, 24, Красноярск",,,,56.063867,92.923066,"4,6",,
1043800884,СберБанк,"Свободный просп., 28А, Красноярск",,,,56.023905,92.818613,"4,5",,
1023051210,СберБанк,"ул. Калинина, 8, Красноярск",,,,56.034214,92.819811,"4,7",,
1647959475,СберБанк,"ул. 60 лет Октября, 45, Красноярск",,,,55.977745,92.853958,"4,7",,
202252163726,СберБанк,"ул. Алексеева, 49, Красноярск",,,,56.047871,92.907572,"4,3",,
1208994017,СберБанк,"Судостроительная ул., 90, Красноярск",,,,55.9848,92.855205,"4,7",,
1057789955,СберБанк,"ул. Копылова, 48, Красноярск",,,,56.01284,92.818834,"4,5",,
1253037283,СберБанк,"ул. Партизана Железняка, 19Г, Красноярск",,,,56.032927,92.92333,"4,5",,
1045159698,СберБанк,"ул. Копылова, 76, Красноярск",,,,56.012833,92.805663,"4,6",,
47832924613,СберБанк,"ул. Воронова, 18, микрорайон Зелёная Роща, Красноярск",,,,56.057273,92.948706,"4,8",,
13312804259,СберБанк,"ул. Водопьянова, 11, микрорайон Северный, Красноярск",,,,56.059915,92.910927,"4,5",,
1582873531,СберБанк,"просп. имени Газеты Красноярский Рабочий, 47, Красноярск",,,,56.010241,92.963942,"4,7",,
1099572281,СберБанк,"просп. Металлургов, 45А, Красноярск",,,,56.052451,92.957884,"4,7",,
112842496408,СберБанк,"ул. Алексеева, 49, Красноярск",,,,56.047787,92.907414,"4,6",,
1057776752,СберБанк,"просп. имени Газеты Красноярский Рабочий, 52, Красноярск",,,,56.014892,92.977703,"4,6",,
1573367531,СберБанк,"Высотная ул., 27, Красноярск",,,,56.026715,92.779768,"4,4",,
1217138476,СберБанк,"просп. имени Газеты Красноярский Рабочий, 181, Красноярск",,,,55.992841,92.892744,"4,5",,
1263089782,СберБанк,"ул. Александра Матросова, 18, Красноярск",,,,55.985903,92.886567,"4,4",,
1165061212,СберБанк,"ул. Тотмина, 1Г, микрорайон Северо-Западный, Красноярск",,,,56.031121,92.774522,"4,4",,
1127785995,СберБанк,"ул. Щорса, 15, Красноярск",,,,55.993636,92.965426,"4,6",,
1178063465,СберБанк,"ул. Петра Словцова, 16, микрорайон Ветлужанка, Красноярск",,,,56.027092,92.748184,"4,3",,
165143711287,СберБанк,"ул. Академика Павлова, 48, Красноярск",,,,55.994906,92.948023,"4,5",,
1219502667,СберБанк,"Краснодарская ул., 8, Красноярск",,,,56.046021,92.94075,"4,3",,
1008308062,СберБанк,"ул. Тельмана, 28В, микрорайон Зелёная Роща, Красноярск",,,,56.054488,92.976376,"4,7",,
1137733384,СберБанк,"просп. имени Газеты Красноярский Рабочий, 26, Красноярск",,,,56.021577,93.007158,"4,5",,
1138025428,СберБанк,"Львовская ул., 35, микрорайон Энергетики, Красноярск",,,,55.999367,93.015841,"4,5",,
1189128190,СберБанк,"просп. 60 лет Образования СССР, 31, Красноярск",,,,56.110464,92.914021,"4,5",,
1558192326,СберБанк,"ул. Шевченко, 28, Красноярск",,,,55.996251,93.03052,"4,6",,
1192405159,СберБанк,"Молодёжный просп., 7, Красноярск",,,,56.119327,92.926173,"4,7",,
