ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1128084497,СберБанк,"Большая Московская ул., 110/2, Великий Новгород",,,,58.540866,31.304075,"4,4",,
26862157786,СберБанк,"Большая Санкт-Петербургская ул., 130, Великий Новгород",,,,58.565196,31.279978,"4,3",,
1039699930,СберБанк,"Большая Санкт-Петербургская ул., 13, Великий Новгород",,,,58.529655,31.270799,"4,4",,
1114143823,СберБанк,"Большая Санкт-Петербургская ул., 39, стр. 18, Великий Новгород",,,,58.538121,31.264252,"4,3",,
1038292489,СберБанк,"просп. Мира, 32, корп. 1, Великий Новгород",,,,58.531556,31.230137,"4,4",,
1089169454,СберБанк,"ул. Фёдоровский Ручей, 2/13, Великий Новгород",,,,58.523655,31.28666,"4,4",,
1077624829,СберБанк,"ул. Ломоносова, 14/20, Великий Новгород",,,,58.535423,31.242059,"4,5",,
181751883242,СберБанк,"ул. Свободы, 29А, Западный район, Великий Новгород",,,,58.541386,31.22631,"4,4",,
66682758098,СберБанк,"Людогоща ул., 6/13, Софийская сторона, Великий Новгород",,,,58.524406,31.267174,"4,3",,
104791946543,СберБанк,"Псковская ул., 13, Псковский район, Великий Новгород",,,,58.515855,31.246099,"4,4",,
15355590423,СберБанк,"просп. Мира, 13, корп. 1, Великий Новгород",,,,58.536678,31.234671,"4,6",,
1073049438,СберБанк,"Промышленная ул., 1, п. г. т. Панковка",,,,58.501335,31.218842,"3,3",,
1012449974,СберБанк,"51, микрорайон Кречевицы, Великий Новгород",,,,58.615633,31.40477,"4,0",,
179097401724,СберБанк,"Центральная ул., 106, д. Подберезье",,,,58.700739,31.401545,"4,1",,
224509163371,СберБанк,"Воцкая ул., 10, д. Чечулино",,,,58.669382,31.370535,"3,3",,
