ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1034822830,СберБанк,"Февральская ул., 54, Пятигорск",,,,44.038281,43.035441,"4,6",,
32147006678,СберБанк,"просп. 40 лет Октября, 56Б, Пятигорск",,,,44.041449,43.06411,"4,6",,
1027527150,СберБанк,"просп. Кирова, 59, Пятигорск",,,,44.035745,43.067876,"4,6",,
1131578165,СберБанк,"Украинская ул., 48, Пятигорск",,,,44.050257,43.040621,"4,4",,
1126577006,СберБанк,"ул. Панагюриште, 4, Пятигорск",,,,44.054683,43.063539,"4,6",,
1079994317,СберБанк,"ул. Орджоникидзе, 21, Пятигорск",,,,44.060418,43.063124,"4,7",,
1027922461,СберБанк,"ул. Бунимовича, 13, Пятигорск",,,,44.030254,43.070868,"4,4",,
240381619760,СберБанк,"ул. Акопянца, 11, Пятигорск",,,,44.042767,43.064432,"4,3",,
1016884084,СберБанк,"ул. Ленина, 30, посёлок Горячеводский",,,,44.029776,43.10044,"4,4",,
1034187432,СберБанк,"просп. Калинина, 5Б, Пятигорск",,,,44.0567,43.068163,"4,2",,
1114316640,СберБанк,"Подстанционная ул., 17, Пятигорск",,,,44.07472,43.089723,"3,2",,
190158685498,СберБанк,"ул. Ленина, 25, село Винсады",,,,44.081098,42.962953,"2,5",,
