ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
216503117552,СберБанк,"ул. Ленина, 101, Кострома",,,,57.784002,40.939181,"4,5",,
1090368507,СберБанк,"просп. Мира, 95/25, Кострома",,,,57.778151,40.948211,"4,6",,
1078336812,СберБанк,"ул. Свердлова, 2, Кострома",,,,57.767283,40.929143,"4,4",,
1113308010,СберБанк,"ул. Ивана Сусанина, 27, Кострома",,,,57.768909,40.951686,"4,4",,
1097498693,СберБанк,"Никитская ул., 33, Кострома",,,,57.763953,40.957633,"4,5",,
180641965025,СберБанк,"ул. Подлипаева, 3, Кострома",,,,57.760078,40.951239,"4,4",,
1006693993,СберБанк,"ул. Ленина, 155, Кострома",,,,57.790857,40.944636,"4,4",,
1066672328,СберБанк,"ул. Стопани, 42, Кострома",,,,57.746577,40.915893,"4,6",,
1093241204,СберБанк,"Магистральная ул., 51, Кострома",,,,57.735059,40.910392,"4,6",,
1047958370,СберБанк,"ул. Титова, 13, Кострома",,,,57.75502,40.972911,"4,5",,
80050804334,СберБанк,"ул. Сутырина, 10А, Кострома",,,,57.744589,40.991197,"4,5",,
1065067116,СберБанк,"28, микрорайон Давыдовский-3, Кострома",,,,57.742089,41.006055,"4,4",,
1079781507,СберБанк,"73, микрорайон Давыдовский-2, Кострома",,,,57.735535,41.013815,"4,6",,
1087319930,СберБанк,"ул. Штеймана, 54, посёлок Караваево",,,,57.735948,41.066959,"4,7",,
1094782986,СберБанк,"ул. Куколевского, 26, село Минское",,,,57.69081,41.023642,"4,0",,
1027207319,СберБанк,"Зелёная ул., 6, посёлок Никольское",,,,57.805313,41.109594,"3,4",,
