ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1128744648,СберБанк,"ул. Калинина, 113, Таганрог",,,,47.240527,38.882401,"4,7",,
11123991268,СберБанк,"ул. Сергея Шило, 206, Таганрог",,,,47.221841,38.859489,"4,7",,
1024331741,СберБанк,"Октябрьская ул., 39, Таганрог",,,,47.219995,38.912109,"4,7",,
1182576222,СберБанк,"ул. Чехова, 357, Таганрог",,,,47.21776,38.856115,"4,7",,
1065264908,СберБанк,"ул. Чехова, 128-1, Таганрог",,,,47.213806,38.912792,"4,7",,
1063175270,СберБанк,"ул. Дзержинского, 165-8, Таганрог",,,,47.253354,38.917557,"4,8",,
1257854498,СберБанк,"ул. Москатова, 15, Таганрог",,,,47.262221,38.919733,"4,5",,
192941804713,СберБанк,"ул. Фрунзе, 78, Таганрог",,,,47.218435,38.921217,"4,4",,
1219807144,СберБанк,"ул. Свободы, 17, Таганрог",,,,47.207282,38.891956,"4,7",,
1336201369,СберБанк,"Петровская ул., 76, Таганрог",,,,47.214145,38.931388,"4,8",,
1084888173,СберБанк,"7-й Новый пер., 79А, Таганрог",,,,47.276328,38.9052,"4,7",,
1109695028,СберБанк,"Петровская ул., 54, Таганрог",,,,47.21114,38.935986,"4,7",,
218370682521,СберБанк,"Октябрьская ул., 39, Таганрог",,,,47.21999,38.912053,"4,3",,
1142028546,СберБанк,"ул. Горького, 2, село Новобессергеневка",,,,47.18567,38.837054,"1,7",,
1116073519,СберБанк,"Октябрьская ул., 48, хутор Красный Десант",,,,47.164501,38.731483,"2,8",,
67035809975,СберБанк,"ул. Ленина, 265, село Приморка",,,,47.275716,39.050699,"3,8",,
1033316108,СберБанк,"Кооперативная ул., 29, село Самбек",,,,47.330009,39.021854,"3,5",,
