ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
59458737402,СберБанк,"Коммунистическая ул., 7, Лиски",,,,50.977646,39.50621,"4,5",,
125867202480,СберБанк,"ул. Свердлова, 61А, Лиски",,,,50.988729,39.47855,"4,6",,
1111796516,СберБанк,"ул. Тулебердиева, 6А, Лиски",,,,50.973127,39.572117,"4,2",,
50798358208,СберБанк,"ул. Свердлова, 61А, Лиски",,,,50.988585,39.478666,"4,3",,
1097209435,СберБанк,"Советская ул., 86А, село Залужное",,,,50.951518,39.525028,"3,8",,
1026438507,СберБанк,"ул. 40 лет Победы, 1, село Лискинское",,,,51.02701,39.546489,"3,6",,
1143256698,СберБанк,"Советская ул., 34А, село Высокое",,,,51.055216,39.488294,"4,3",,
1252065755,СберБанк,"ул. Победы, 61, село Нижний Икорец",,,,50.979399,39.713404,"4,3",,
147837375215,СберБанк,"ул. 9 Мая, 3, село Селявное",,,,50.982751,39.349974,"3,0",,
1141451370,СберБанк,"Советская ул., 33, село Щучье",,,,50.935712,39.739564,"4,0",,
