ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1289802948,СберБанк,"ул. Ленина, 4, Реутов",,,,55.753869,37.859282,"4,4",,
1133736123,СберБанк,"ул. Кирова, 9, Реутов",,,,55.757717,37.851349,"4,7",,
1026766377,СберБанк,"Юбилейный просп., 24/7, Реутов",,,,55.749179,37.862949,"4,6",,
1102193377,СберБанк,"Саянская ул., 18, Москва",,,,55.767101,37.834166,"4,7",,
1152730247,СберБанк,"Новокосинская ул., 36Б, Москва",,,,55.742423,37.869473,"4,6",,
1080915176,СберБанк,"Новокосинская ул., 23, Москва",,,,55.740813,37.859913,"4,6",,
1027804850,СберБанк,"Свободный просп., 33, Москва",,,,55.75282,37.819316,"4,4",,
3727015140,СберБанк,"Новокосинская ул., 11, корп. 2, Москва",,,,55.734174,37.852983,"4,7",,
1075023786,СберБанк,"Челябинская ул., 15, Москва",,,,55.778694,37.826996,"4,4",,
1078463481,СберБанк,"38, микрорайон Дзержинского, Балашиха",,,,55.776586,37.900841,"4,1",,
1021880068,СберБанк,"Вешняковская ул., 12Б, стр. 1, Москва",,,,55.734894,37.825764,"4,5",,
