ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1140548838,СберБанк,"Украинская ул., 56, Мичуринск",,,,52.893853,40.505324,"4,8",,
1241013855,СберБанк,"Советская ул., 335, Мичуринск",,,,52.890817,40.511741,"4,9",,
1007236112,СберБанк,"Липецкое ш., 55, Мичуринск",,,,52.89183,40.492655,"4,6",,
1211473423,СберБанк,"Липецкое ш., 68, Мичуринск",,,,52.89156,40.467423,"4,5",,
1027038812,СберБанк,"ул. 7 Ноября, 11А, Мичуринск",,,,52.954234,40.488704,"4,5",,
1263499725,СберБанк,"Советская ул., 136А, село Заворонежское",,,,52.880851,40.547113,"3,0",,
234865335551,СберБанк,"Советская ул., 136А, село Заворонежское",,,,52.880851,40.547113,,,
205970942341,СберБанк,"Садовая ул., 20, село Изосимово",,,,52.976287,40.570604,"4,1",,
1266016653,СберБанк,"Садовая ул., 10, село Новоникольское",,,,52.822843,40.399726,"3,6",,
44412784467,СберБанк,"ул. Белаховой, 78, село Старое Хмелевое",,,,52.795528,40.518349,"4,2",,
