ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
1061356240,СберБанк,"ул. Ленина, 33, Хабаровск",,,,C48.47267,135.07675,"4,4",,
1019073979,СберБанк,"ул. Гамарника, 12, Хабаровск",,,,C48.46994,135.07739,"4,6",,
1161821910,СберБанк,"ул. Пушкина, 54, Хабаровск",,,,C48.48125,135.07305,"4,5",,
1029932938,СберБанк,"ул. Льва Толстого, 15, Хабаровск",,,,C48.48647,135.0688,"4,4",,
1175459995,СберБанк,"Волочаевская ул., 188, Хабаровск",,,,C48.48403,135.06016,"4,4",,
1027081573,СберБанк,"Краснореченская ул., 209, Хабаровск",,,,C48.45030,135.10667,"4,5",,
1048535010,СберБанк,"ул. Шевчука, 29, Хабаровск",,,,C48.45858,135.09025,"4,5",,
89500938381,СберБанк,"ул. Карла Маркса, 115, Хабаровск",,,,C48.50484,135.11044,"4,6",,
90926607388,СберБанк,"Ленинградская ул., 81, Хабаровск",,,,C48.49584,135.07374,"4,3",,
1234187733,СберБанк,"Большая ул., 7, Хабаровск",,,,C48.49901,135.09542,"4,3",,
1127726365,СберБанк,"Брестская ул., 4, Хабаровск",,,,C48.49086,135.04369,"4,5",,
64249331726,СберБанк,"51, квартал ДОС, Хабаровск",,,,C48.47082,135.11897,"4,4",,
1011455424,СберБанк,"Краснореченская ул., 157, Хабаровск",,,,C48.42862,135.11014,"4,4",,
187894873592,СберБанк,"Ленинградская ул., 28В, Хабаровск",,,,C48.48374,135.09385,"4,4",,
1404858876,СберБанк,"Большая ул., 118, Хабаровск",,,,C48.50846,135.07768,"4,4",,
14457659039,СберБанк,"ул. Гамарника, 12, Хабаровск",,,,C48.47026,135.0772,"4,7",,
1337419183,СберБанк,"ул. А.А. Вахова, 2, Хабаровск",,,,C48.43703,135.10409,"4,4",,
1094823992,СберБанк,"Краснореченская ул., 44, Хабаровск",,,,C48.39614,135.10055,"4,3",,
181134139949,СберБанк,"Тихоокеанская ул., 191А, Хабаровск",,,,C48.54181,135.04208,"4,4",,
2769207689,СберБанк,"просп. 60-летия Октября, 90, Хабаровск",,,,C48.43431,135.12964,"4,5",,
1172304686,СберБанк,"ул. Шелеста, 114, Хабаровск",,,,C48.52006,135.05389,"4,5",,
112543996887,СберБанк,"Архангельская ул., 27, Хабаровск",,,,C48.40476,135.12101,"4,5",,
