,ID,name,address,website,ypage,lat,lon,rating,phone,social,opening_hours.mon,opening_hours.tue,opening_hours.wed,opening_hours.thu,opening_hours.fri,opening_hours.sat,opening_hours.sun
0,1106213836,Банк ВТБ,"ул. Никитина, 20, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1106213836/?ll=82.958078%2C55.010540&z=16,55.010540,82.958078,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
1,1216221301,Банк ВТБ,"ул. Ватутина, 21/1, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1216221301/?ll=82.894064%2C54.984879&z=16,54.984879,82.894064,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
2,1099324644,Банк ВТБ,"ул. Фрунзе, 234/1, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1099324644/?ll=82.956155%2C55.039450&z=16,55.039450,82.956155,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-15:00,выходной
3,80837922652,Банк ВТБ,"ул. Дуси Ковальчук, 179/5, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/80837922652/?ll=82.915121%2C55.060957&z=16,55.060957,82.915121,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
4,1210308775,Банк ВТБ,"ул. Бориса Богаткова, 221, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1210308775/?ll=82.976251%2C55.037253&z=16,55.037253,82.976251,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
5,1151274910,Банк ВТБ,"ул. Крылова, 36, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1151274910/?ll=82.930329%2C55.040776&z=16,55.040776,82.930329,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
6,148492818785,Банк ВТБ,"ул. Станиславского, 11, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/148492818785/?ll=82.871885%2C54.984781&z=16,54.984781,82.871885,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
7,212725075256,Банк ВТБ,"ул. Максима Горького, 78, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/212725075256/?ll=82.923101%2C55.027081&z=17,55.027081,82.923101,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
8,1048534663,Банк ВТБ,"ул. Ленина, 86, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1048534663/?ll=82.898816%2C55.036623&z=16,55.036623,82.898816,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
9,1095471808,Банк ВТБ,"ул. Зорге, 179, Кировский район, Затулинский жилмассив, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1095471808/?ll=82.921400%2C54.934691&z=16,54.934691,82.921400,"4,4",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
10,1117735613,Банк ВТБ,"Каменская ул., 30, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1117735613/?ll=82.928972%2C55.029559&z=16,55.029559,82.928972,"4,0",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
11,1527845407,Банк ВТБ,"ул. Кошурникова, 8, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1527845407/?ll=82.945730%2C55.041116&z=14,55.041116,82.945730,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
12,1170322051,Банк ВТБ,"Станционная ул., 30А, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1170322051/?ll=82.852409%2C54.997987&z=16,54.997987,82.852409,"4,4",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
13,1115216955,Банк ВТБ,"ул. Богдана Хмельницкого, 17, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1115216955/?ll=82.940965%2C55.069670&z=16,55.069670,82.940965,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
14,1039277281,Банк ВТБ,"ул. Героев Революции, 37, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1039277281/?ll=83.081318%2C54.975796&z=16,54.975796,83.081318,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
15,111615717995,Банк ВТБ,"ул. Гребенщикова, 8, Калининский район, микрорайон Родники, Новосибирск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/111615717995/?ll=82.941037%2C55.110239&z=16,55.110239,82.941037,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
