,ID,name,address,website,ypage,lat,lon,rating,phone,social,opening_hours.mon,opening_hours.tue,opening_hours.wed,opening_hours.thu,opening_hours.fri,opening_hours.sat,opening_hours.sun
0,237571311784,Банк ВТБ,"ул. Островского, 84, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/237571311784/?ll=49.129204%2C55.781580&z=17,55.781580,49.129204,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,выходной,выходной
1,35296488783,Банк ВТБ,"ул. Пушкина, 20, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/35296488783/?ll=49.124816%2C55.790252&z=17,55.790252,49.124816,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,выходной
2,1162051304,Банк ВТБ,"просп. Победы, 29/57, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1162051304/?ll=49.208040%2C55.751310&z=16,55.751310,49.208040,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,выходной
3,1119207673,Банк ВТБ,"ул. Декабристов, 185, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1119207673/?ll=49.079698%2C55.832258&z=16,55.832258,49.079698,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,выходной
4,99128396319,Банк ВТБ,"просп. Ямашева, 76, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/99128396319/?ll=49.137397%2C55.827606&z=16,55.827606,49.137397,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,выходной
5,171524912105,Банк ВТБ,"ул. Академика Губкина, 2, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/171524912105/?ll=49.187191%2C55.802751&z=16,55.802751,49.187191,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,выходной
6,89066541320,Банк ВТБ,"Чистопольская ул., 5, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/89066541320/?ll=49.101689%2C55.819464&z=16,55.819464,49.101689,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,выходной
7,124425729069,Банк ВТБ,"ул. Курашова, 20, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/124425729069/?ll=49.142176%2C55.789932&z=16,55.789932,49.142176,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-15:00,выходной
8,1056275610,Банк ВТБ,"просп. Победы, 100, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1056275610/?ll=49.220833%2C55.768892&z=16,55.768892,49.220833,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
9,112385347084,Банк ВТБ,"ул. Юлиуса Фучика, 72, Казань",vtb.ru,https://yandex.ru/maps/org/bank_vtb/112385347084/?ll=49.232357%2C55.755849&z=16,55.755849,49.232357,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,выходной,выходной
