,ID,name,address,website,ypage,lat,lon,rating,phone,social,opening_hours.mon,opening_hours.tue,opening_hours.wed,opening_hours.thu,opening_hours.fri,opening_hours.sat,opening_hours.sun
0,1481563630,Банк ВТБ,"Московский просп., 6, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1481563630/?ll=30.318042%2C59.924754&z=16,59.924754,30.318042,"4,0",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-17:00,выходной
1,1468734611,Банк ВТБ,"Московский просп., 73, корп. 3, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1468734611/?ll=30.317889%2C59.904085&z=16,59.904085,30.317889,"4,4",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
2,76798792700,Банк ВТБ,"Большая Морская ул., 11, Санкт-Петербург",,https://yandex.ru/maps/org/bank_vtb/76798792700/?ll=30.316712%2C59.935782&z=16,59.935782,30.316712,"3,8",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
3,224478717759,Банк ВТБ,"Лиговский просп., 116-118, Санкт-Петербург",,https://yandex.ru/maps/org/bank_vtb/224478717759/?ll=30.353265%2C59.918417&z=16,59.918417,30.353265,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,выходной
4,1268120953,Банк ВТБ,"наб. реки Фонтанки, 117, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1268120953/?ll=30.312904%2C59.921290&z=16,59.921290,30.312904,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
5,175385607623,Банк ВТБ,"ул. Глинки, 2, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/175385607623/?ll=30.296132%2C59.927477&z=16,59.927477,30.296132,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
6,34397787915,Банк ВТБ,"наб. Обводного канала, 120, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/34397787915/?ll=30.298692%2C59.906932&z=16,59.906932,30.298692,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
7,1473457160,Банк ВТБ,"ул. Чайковского, 32, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1473457160/?ll=30.356319%2C59.946757&z=16,59.946757,30.356319,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
8,59650747729,Банк ВТБ,"ул. Восстания, 1, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/59650747729/?ll=30.360901%2C59.932004&z=16,59.932004,30.360901,"4,0",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
9,180269015429,Банк ВТБ,"Малый просп. Васильевского острова, 22, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/180269015429/?ll=30.270971%2C59.945770&z=16,59.945770,30.270971,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
10,1141589172,Банк ВТБ,"Невский просп., 153, Санкт-Петербург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1141589172/?ll=30.380205%2C59.925173&z=16,59.925173,30.380205,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
