,ID,name,address,website,ypage,lat,lon,rating,phone,social,opening_hours.mon,opening_hours.tue,opening_hours.wed,opening_hours.thu,opening_hours.fri,opening_hours.sat,opening_hours.sun
0,78961623102,Банк ВТБ,"просп. Академика Сахарова, 70, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/78961623102/?ll=60.515027%2C56.786587&z=16,56.786587,60.515027,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
1,1394088096,Банк ВТБ,"ул. Циолковского, 57, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1394088096/?ll=60.612862%2C56.805619&z=16,56.805619,60.612862,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-15:00,выходной
2,222301818618,Банк ВТБ,"ул. Белинского, 222, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/222301818618/?ll=60.629401%2C56.799991&z=16,56.799991,60.629401,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
3,221531784765,Банк ВТБ,"ул. Крауля, 44, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/221531784765/?ll=60.560230%2C56.830478&z=16,56.830478,60.560230,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
4,46600688312,Банк ВТБ,"ул. Володарского, 1, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/46600688312/?ll=60.596163%2C56.838425&z=16,56.838425,60.596163,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
5,1494817412,Банк ВТБ,"ул. Луначарского, 128, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1494817412/?ll=60.618684%2C56.842413&z=16,56.842413,60.618684,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-15:00,выходной
6,1388431706,Банк ВТБ,"просп. Космонавтов, 23А, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1388431706/?ll=60.612620%2C56.888702&z=16,56.888702,60.612620,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
7,1124977121,Банк ВТБ,"ул. Маршала Жукова, 5, Екатеринбург",,https://yandex.ru/maps/org/bank_vtb/1124977121/?ll=60.589821%2C56.838199&z=16,56.838199,60.589821,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
8,213100219299,Банк ВТБ,"ул. Гагарина, 16, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/213100219299/?ll=60.644654%2C56.843649&z=16,56.843649,60.644654,"4,1",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
9,1183311950,Банк ВТБ,"ул. Стрелочников, 41, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1183311950/?ll=60.596559%2C56.856297&z=17,56.856297,60.596559,"4,4",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,выходной,выходной
10,186393220977,Банк ВТБ,"Техническая ул., 63, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/186393220977/?ll=60.522977%2C56.869004&z=16,56.869004,60.522977,"4,3",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
11,192261204810,Банк ВТБ,"Театральная ул., 1, Берёзовский",vtb.ru,https://yandex.ru/maps/org/bank_vtb/192261204810/?ll=60.804042%2C56.906664&z=16,56.906664,60.804042,"4,4",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
12,134984589653,Банк ВТБ,"ул. Сулимова, 23, Екатеринбург",vtb.ru,https://yandex.ru/maps/org/bank_vtb/134984589653/?ll=60.646181%2C56.860959&z=16,56.860959,60.646181,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
13,187558965119,Банк ВТБ,"Успенский просп., 42, Верхняя Пышма",vtb.ru,https://yandex.ru/maps/org/bank_vtb/187558965119/?ll=60.563024%2C56.976589&z=16,56.976589,60.563024,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
14,1188206616,Банк ВТБ,"ул. Герцена, 21, Первоуральск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1188206616/?ll=59.944561%2C56.901543&z=16,56.901543,59.944561,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
