,ID,name,address,website,ypage,lat,lon,rating,phone,social,opening_hours.mon,opening_hours.tue,opening_hours.wed,opening_hours.thu,opening_hours.fri,opening_hours.sat,opening_hours.sun
0,1536072666,Банк ВТБ,"просп. Мира, 20, корп. 1, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1536072666/?ll=73.297245%2C55.025080&z=16,55.025080,73.297245,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
1,108823022861,Банк ВТБ,"Заозёрная ул., 15, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/108823022861/?ll=73.315571%2C55.044155&z=16,55.044155,73.315571,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
2,231524725871,Банк ВТБ,"просп. Комарова, 6/1, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/231524725871/?ll=73.285729%2C54.996955&z=16,54.996955,73.285729,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
3,1630052927,Банк ВТБ,"21-я Амурская ул., 7, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1630052927/?ll=73.410486%2C55.026035&z=16,55.026035,73.410486,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",выходной,выходной,выходной,выходной,выходной,выходной,выходной
4,1410579718,Банк ВТБ,"ул. Маршала Жукова, 101к1/37, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1410579718/?ll=73.391119%2C54.971430&z=16,54.971430,73.391119,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
5,1496874900,Банк ВТБ,"ул. Дианова, 5, корп. 1, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1496874900/?ll=73.264025%2C54.993319&z=16,54.993319,73.264025,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
6,100535237506,Банк ВТБ,"ул. 70 лет Октября, 15, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/100535237506/?ll=73.319048%2C54.982084&z=16,54.982084,73.319048,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
7,1712237623,Банк ВТБ,"Тарская ул., 14, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1712237623/?ll=73.368859%2C54.991573&z=16,54.991573,73.368859,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-19:00,выходной
8,1540264943,Банк ВТБ,"ул. Красный Путь, 80/2, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1540264943/?ll=73.345350%2C55.007035&z=16,55.007035,73.345350,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,выходной,выходной
9,20762791860,Банк ВТБ,"ул. 10 лет Октября, 43, Омск",vtb.ru,https://yandex.ru/maps/org/bank_vtb/20762791860/?ll=73.393122%2C54.985163&z=16,54.985163,73.393122,"4,0",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
