,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,load_time
0,240086240929,Альфа-Банк,,alfabank.ru,"'mon': 05:30-00:00, 'tue': 05:30-00:00, 'wed': 05:30-00:00, 'thu': 05:30-00:00, 'fri': 05:30-00:00, 'sat': 05:30-00:00, 'sun': 05:30-00:00, ",63.934564,30.314997,,['+7 (812) 329-50-50Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
1,1014000738,Альфа-Банк,"Прибрежная ул., 18, Санкт-Петербург",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00, ",59.832186,30.505673,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
2,174680704887,Альфа-Банк,"Пулковское ш., 25, корп. 1, Санкт-Петербург",alfabank.ru,"'mon': 08:30-22:00, 'tue': 08:30-22:00, 'wed': 08:30-22:00, 'thu': 08:30-22:00, 'fri': 08:30-22:00, 'sat': 08:30-22:00, 'sun': 08:30-22:00, ",59.819807,30.317251,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
3,102281925402,Альфа-Банк,"Ленинский просп., 76, корп. 1, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59, ",59.860188,30.187930,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
4,1756373432,Альфа-Банк,"Звёздная ул., 1, Санкт-Петербург",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00, ",59.831680,30.345395,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
5,91623299769,Альфа-Банк,"бул. Трудящихся, 12, Колпино",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': выходной, ",59.737374,30.572095,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
6,1073786063,Альфа-Банк,"Бухарестская ул., 89, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59, ",59.833064,30.414126,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
7,1734929444,Альфа-Банк,"Привокзальная площадь, 1, Пушкин",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59, ",59.722967,30.429254,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
8,233949905640,Альфа-Банк,"Пулковское ш., 41, лит.ЗА, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59, ",59.799987,30.271195,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
9,152312420515,Альфа-Банк,"просп. Обуховской Обороны, 305, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59, ",59.840917,30.483979,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-24 00:08:11
