,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,load_time
0,25574450017,Альфа-Банк,"ул. Александра Чистякова, 12, Новосибирск",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",54.942636,82.965858,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
1,40503461058,Альфа-Банк,"ул. Петухова, 69, Новосибирск",alfabank.ru,"'mon': 08:00-19:00, 'tue': 08:00-19:00, 'wed': 08:00-19:00, 'thu': 08:00-19:00, 'fri': 08:00-19:00, 'sat': 08:00-19:00, 'sun': 08:00-19:00",54.942682,82.905455,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
2,222200373399,Альфа-Банк,"ул. Виктора Шевелёва, 18/1, Новосибирск",alfabank.ru,"'mon': 08:00-19:00, 'tue': 08:00-19:00, 'wed': 08:00-19:00, 'thu': 08:00-19:00, 'fri': 08:00-19:00, 'sat': 09:00-18:00, 'sun': 09:00-17:00",54.944476,82.967286,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
3,131139233460,Альфа-Банк,"ул. Ватутина, 107, Новосибирск",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",54.964332,82.933731,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
4,163290531692,Альфа-Банк,"1, 6-й микрорайон, рабочий посёлок Краснообск",alfabank.ru,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",54.927853,82.985764,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
5,1006116749,Альфа-Банк,"Комсомольская ул., 10, Кировский район, Северо-Чемской жилмассив, Новосибирск",alfabank.ru,"'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",54.957475,82.964537,,['8 (800) 200-00-00Показать телефон'],"['http://vk.com/alfabank', 'https://ok.ru/alfabank', 'https://t.me/alfabank']",2024-07-02 23:04:42
6,203367659159,Альфа-Банк,"Бетонная ул., 14А, Новосибирск",alfabank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': 08:30-17:30",54.960178,82.922873,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
7,5245394217,Альфа-Банк,"ул. Петухова, 14, Новосибирск",alfabank.ru,"'mon': 08:30-22:00, 'tue': 08:30-22:00, 'wed': 08:30-22:00, 'thu': 08:30-22:00, 'fri': 08:30-22:00, 'sat': 08:30-22:00, 'sun': 08:30-22:00",54.941198,82.887551,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
8,181915765452,Альфа-Банк,"Западная ул., 200, рабочий посёлок Краснообск",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",54.924227,82.980212,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
9,4886527685,Альфа-Банк,"ул. Зорге, 197, Кировский район, Затулинский жилмассив, Новосибирск",alfabank.ru,"'mon': 08:30-22:30, 'tue': 08:30-22:30, 'wed': 08:30-22:30, 'thu': 08:30-22:30, 'fri': 08:30-22:30, 'sat': 08:30-22:30, 'sun': 08:30-22:30",54.934335,82.916873,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-07-02 23:04:42
