,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,load_time
0,129400118515,Альфа-Банк,"Рождественская ул., 3, микрорайон Железнодорожный, Балашиха",alfabank.ru,"'mon': 08:00-00:00, 'tue': 08:00-00:00, 'wed': 08:00-00:00, 'thu': 08:00-00:00, 'fri': 08:00-00:00, 'sat': 08:00-00:00, 'sun': 08:00-00:00",55.743102,38.001486,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
1,236549194734,Альфа-Банк,"ул. Свердлова, 1А, Балашиха",alfabank.ru,"'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",55.818271,37.965373,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
2,182740673341,Альфа-Банк,"9-я Парковая ул., 23, Москва",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.795044,37.798799,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
3,205250900258,Альфа-Банк,"Шараповский пр., вл2с3, Мытищи",alfabank.ru,"'mon': 07:00-00:00, 'tue': 07:00-00:00, 'wed': 07:00-00:00, 'thu': 07:00-00:00, 'fri': 07:00-00:00, 'sat': 07:00-00:00, 'sun': 07:00-00:00",55.916860,37.758185,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
4,233062051662,Альфа-Банк,"Носовихинское ш., 7, Реутов",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.745477,37.859150,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
5,215373654748,Альфа-Банк,"Пролетарский просп., 9, Щёлково",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.919937,37.996823,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
6,62159081324,Альфа-Банк,"ул. Свердлова, 20, корп. 1, Балашиха",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",55.822898,37.970385,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
7,1742547926,Альфа-Банк,"Первомайская ул., 110, стр. 1, Москва",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",55.793267,37.815363,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
8,47436011489,Альфа-Банк,"Носовихинское ш., 45, Реутов",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",55.752090,37.887183,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
9,209128637029,Альфа-Банк,"Советская ул., 1/7, Балашиха",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.794977,37.933998,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-24 06:37:10
