,name,icon_href,date,text,stars,answer
0,Карина Старощак,https://avatars.mds.yandex.net/get-yapic/59871/TIWtTEdajmwYHhqJlATAj9s39R0-1/islands-68,2024-03-29 17:11:37,"Пришла с вопросом. Быстро помогли, всё грамотно рассказали и показали. Находится очень близко к метро, что очень удобно. Произвело впечатление внутренней обстановки. Диванчики и столики стоят так, что создается менее официальная и более уютная обстановка!",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💙"
1,Елена Купина,,2024-01-26 15:53:20,"Интерьер отделения банка после ремонта кардинально изменился, С одной стороны , на первый взгляд , стало уютно,но не функционально. Обратила внимание на то что пожилым вкладчикам очень неудобно, они мечутся по залу,не понимая куда им идти. Если раньше информационное табло было в центре зала и со всех сторон было видно какой номер талона в каком месте обслуживается,то теперь это табло находится в углу,где его практически не заметно,зато в центре зала располагается стойка с кофе и т.д. Кроме того, буквы номера талона произносятся на английском, вместо ""А""-""эй"",бедные пожилые люди не понимают ,они привыкли к русскому алфавиту. Для чего создавать такие неудобства,чем руководству не нравится наш русский алфавит, большая часть вкладчиков-люди, говорящие на русском языке,надо думать и о пожилых людях,которые хранят свои сбережения в вашем банке. Я не пенсионерка,но предпочла бы слышать наши буквы алфавита.",3,"Благодарим вас за обратную связь. Обратим внимание руководителя офиса на ваши замечания. Для нас важно, чтобы было комфортно каждому клиенту!"
2,Mariya,https://avatars.mds.yandex.net/get-yapic/68143/enc-804333d78da929a1f8d68bf7c7943f3f06fc27ac0037d85e789ff3a8947dcd2d/islands-68,2024-01-31 14:35:33,"Соглашусь с предыдущим отзывом.
Отделение после ремонта, действительно, стало свежим, современным, но - зона ожидания включает в себя 2 диванчика, на которых поместится максимум 6 человек и то впритык друг к другу, остальным придется ожидать у входной двери. Объявление букв у талонов непонятно зачем сделали с английским произношением («Талон с номером Эй 20»), надеюсь, в дальнейшем это адаптируют все-таки под русскоязычных граждан.
Была в отделении в среду около 11 утра, ожидала 15 минут пока примут по вопросу перевыпуска карты. Сотрудник Алексей быстро и без воды ответил на все мои вопросы, помог и проконсультировал - респект.
Сотрудники-мужчины в отделении в деловых брюках выше щиколотки выглядят очень смешно и нелепо)))",4,Благодарим вас за обратную связь. Обратим внимание руководителя офиса на ваши замечания!
3,Юлия Пчелинцева,https://avatars.mds.yandex.net/get-yapic/63256/OLUbL6jm37mj1ITv6eCxHMsR8-1/islands-68,2024-03-31 08:59:25,"Профессиональные доброжелательные менеджеры, удобно организовано пространство внутри банка.
Бывают очереди, но достаточно быстрое ожидание",5,"Спасибо вам большое за тёплые слова о нашей работе. Мы рады, что у нас есть такие отзывчивые клиенты, как вы. Это отличный стимул для дальнейшего совершенствования и профессионального роста 😊"
4,Халил Рустамов,,2024-02-13 17:33:47,"Боже, я схожу с ума от этого «великолепного офиса». Вы там боритесь кто хуже обслужит клиента или что? Настолько управляющим наплевать на этот офис?
19:48 зашел в офис, мне нужны были только справки, не думаю, что это бы заняло у сотрудников много времени. Первым делом, регистрация талонов уже отключено, но дальше я понял для чего, чтобы можно было словесно выгнать клиентов, что одна из сотрудниц и сделала, молодец. Качество на уровне! Не портит имидж данного офиса)
Я все-таки подождал, дальше все-таки освободился менеджер и вызвала меня.
Хотел получить справку, на что она ответила, что справки можно получить до 18:00 по будням и что она точно не сделает этого. Я, конечно, не знаю, может это и так, но прошу проверить.
Еще я попросил отменить функцию кредитования в ВТБ. На что снова девушка сказала, что невозможно это сделать, это реклама банка, пришлось звонить КЦ вашего великолепного банка и отключать рассылки и звонки. Там, все-таки, выполнили мою просьбу!",1,"Поверьте, мы всегда стремимся быть лучше. Обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения!"
5,Светлана Кириллова,,2024-04-08 14:10:34,"Ужасное отделение , постоянно очередь , работают медленно , ну конечно им же некуда спешить - они на работе , а люди в очереди по часу сидят. А еще я никому не рекомендую быть клиентом этого банка , банк посчитал что я недостойный для них клиент и заблокировал карту с деньгами и месяц деньги не выдают, сначала напишите заявление на закрытие карты , потом прийдите через две недели напишите заявление на закрытие счета , потом только обещают вернуть деньги.",1,"Благодарим вас за отзыв. Мы постоянно работаем над сокращением времени ожидания. К сожалению, клиенты могут столкнуться с очередью. Возьмем этот вопрос на контроль.

Отметим, что мы работаем строго в соответствии с действующим законодательством и действующими правилами, заботясь о финансовой безопасности наших клиентов. Без причины карту Банк не блокирует.

Примите наши извинения за возможные неудобства!"
6,Анастасия,https://avatars.mds.yandex.net/get-yapic/44850/O3q32UNkNR6X5Tt2bydtAnPQc-1/islands-68,2024-02-21 10:07:54,"Жаль сотрудников. Неудобно расположены столы, эти диваны в разных местах. Как будто проектировщики вообще забыли для какой цели люди приходят в банк. Кто-то говорит о заеме, кто-то о кредите, кто-то хочет закрыть счет. Никакой конфиденциальности. Сотрудники идут в другое место, чтобы проверить паспорт. Типа хотели сделать open air, а получилась чушь. Не советую это отделение банка. В субботу вообще там аврал, и ещё не работали талоны. Ужасно.",2,Благодарим вас за обратную связь. Обратим внимание руководителя офиса на ваши замечания. Для нас важен ваш комфорт!
7,Кондитерская Tanni cake,https://avatars.mds.yandex.net/get-yapic/65952/UQlFqwhiuOReg0dJ2aOGsCzqKuk-1/islands-68,2024-04-10 16:51:09,"Добрый день. Если вам нужно решить какой то вопрос в банке может смело закладывать 1-2 дня, так как обслуживание ужасно медленное. Я была в очереди 1,5 часа на открытие счета. Все стильно, но менеджеры бегают к принтеру куда-то, теряется время, очередь растет, нервная обстановка в зале ожидания накаляется. Никогда и нигде не сталкивалась с такой медлительностью сотрудников, абсолютно не ценящих время других людной.",1,
8,Алексей,https://avatars.mds.yandex.net/get-yapic/30955/cOaZXAWy2SEHX50NIDfNCDLOEXg-1/islands-68,2024-03-28 17:29:49,"сначала писал гневный отзыв об часовых очередях и черепашьей работе сотрудников, однако потом я попал в руки замечательного сотрудника! хоть время было уже после закрытия, однако сотрудница была вежлива, и профессиональна в вопросе. Давыдова Диана, если верить бирке на ноутбуке. Прекрасный работник, который спас мнение о конкретном отделении :)",4,"Спасибо, что нашли время оставить отзыв. Приятно видеть, что помощь нашего сотрудника вызвала у вас исключительно положительные эмоции 👍
Простите, если заставили вас ждать. Поверьте, мы регулярно проводим необходимые мероприятия, которые позволяют сокращать очередь и более оперативно решать вопросы клиентов."
9,458341 Бабкин,,2024-03-13 12:01:01,"Отличный банк. 
Доброжелательный коллектив, хорошие специалисты. 
От общения с ними, только положительные эмоции. 👏👍",5,"Для нас очень ценно то, что вы остались довольны визитом к нам и поставили столь высокую оценку нашей работе. Постараемся и в дальнейшем радовать вас 🙂"
